"name","mass_list_name","mean_area","sample_location"
"Pirenzepine","kps_pharmaceuticals_oct22",4967295.22998299,"francistown wwtp surface water"
"Pirenzepine","kps_pharmaceuticals_oct22",2361362.52959038,"glen valley (reclamation) surface water"
"Pirfenidone","kps_pharmaceuticals_oct22",1006373.84048796,"palapye wwtp surface water"
"Pirfenidone","kps_pharmaceuticals_oct22",1863586.919085,"francistown wwtp surface water"
"Piritrexim","kps_pharmaceuticals_oct22",906886.291335018,"kasane wwtp (main) surface water"
"Pivhydrazine","kps_pharmaceuticals_oct22",295725.547894132,"lecheng stream surface water"
"Plinabulin","kps_pharmaceuticals_oct22",833446.225037977,"glen valley (reclamation) surface water"
"Pmedap","kps_pharmaceuticals_oct22",3677347.14801743,"lecheng spring surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",440491.095409208,"lecheng stream surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",2042354.03588502,"palapye wwtp (eff) waste water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",749012.90488414,"lotsane dam surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",23734294.2040506,"francistown wwtp surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",3579225.99200404,"kasane (main) surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",1382442.38967071,"kasane (recreational) surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",1014258.53992615,"maun beach (before) surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",360935.286769868,"maun beach (after) surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",1392481.77270796,"maun wwtp (main) waste water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",1597994.23473094,"glen valley (reclamation) surface water"
"Polyoxyethylene (9) lauryl ether","kps_pharmaceuticals_oct22",775596.384527456,"glen valley (recreational) surface water"
"Pomalidomide","kps_pharmaceuticals_oct22",567239.99767341,"kasane wwtp (overflow) surface water"
"Pomalidomide","kps_pharmaceuticals_oct22",1240522.07347527,"glen valley (reclamation) surface water"
"Pomalidomide","kps_pharmaceuticals_oct22",1086509.51579548,"glen valley (recreational) surface water"
"Primidone","kps_pharmaceuticals_oct22",7524550.41612659,"palapye wwtp (eff) waste water"
"Primidone","kps_pharmaceuticals_oct22",8980475.65623503,"palapye wwtp surface water"
"Primidone","kps_pharmaceuticals_oct22",674132.995647321,"lotsane dam surface water"
"Primidone","kps_pharmaceuticals_oct22",15068800.7520403,"francistown wwtp surface water"
"Primidone","kps_pharmaceuticals_oct22",1634812.32619374,"kasane wwtp (main) surface water"
"Primidone","kps_pharmaceuticals_oct22",4990301.96269003,"kasane wwtp (overflow) surface water"
"Primidone","kps_pharmaceuticals_oct22",1399437.75614608,"maun wwtp (main) waste water"
"Primidone","kps_pharmaceuticals_oct22",4912382.63332598,"glen valley (reclamation) surface water"
"Primidone","kps_pharmaceuticals_oct22",1811954.54560179,"glen valley (recreational) surface water"
"Procainamide","kps_pharmaceuticals_oct22",1117914.54539436,"palapye wwtp surface water"
"Procaine","kps_pharmaceuticals_oct22",394480.985475575,"lecheng spring surface water"
"Procaine","kps_pharmaceuticals_oct22",1041566.86658608,"palapye wwtp (eff) waste water"
"Procaine","kps_pharmaceuticals_oct22",1024005.75904204,"palapye wwtp surface water"
"Procaine","kps_pharmaceuticals_oct22",782024.548198002,"francistown wwtp surface water"
"Procaine","kps_pharmaceuticals_oct22",715706.129929777,"kasane wwtp (main) surface water"
"Procaine","kps_pharmaceuticals_oct22",2931020.16730348,"maun wwtp (main) waste water"
"Procaine","kps_pharmaceuticals_oct22",980539.011425784,"glen valley (reclamation) surface water"
"Procaine","kps_pharmaceuticals_oct22",1726149.21466918,"glen valley (recreational) surface water"
"Procarbazine","kps_pharmaceuticals_oct22",126330.140688549,"lecheng spring surface water"
"Procarbazine","kps_pharmaceuticals_oct22",18845831.6314826,"palapye wwtp (eff) waste water"
"Procarbazine","kps_pharmaceuticals_oct22",11027102.6352187,"palapye wwtp surface water"
"Procarbazine","kps_pharmaceuticals_oct22",52029450.2101323,"francistown wwtp surface water"
"Procarbazine","kps_pharmaceuticals_oct22",9918754.4357726,"kasane wwtp (main) surface water"
"Procarbazine","kps_pharmaceuticals_oct22",1987422.87970522,"glen valley (reclamation) surface water"
"Procaterol","kps_pharmaceuticals_oct22",935226.763606718,"palapye wwtp (eff) waste water"
"Procaterol","kps_pharmaceuticals_oct22",1863832.80298718,"palapye wwtp surface water"
"Procaterol","kps_pharmaceuticals_oct22",3520227.02051002,"francistown wwtp surface water"
"Procaterol","kps_pharmaceuticals_oct22",921756.69610432,"kasane wwtp (main) surface water"
"Procaterol","kps_pharmaceuticals_oct22",1120512.40824255,"glen valley (reclamation) surface water"
"Propacetamol","kps_pharmaceuticals_oct22",7770154.11915481,"palapye wwtp (eff) waste water"
"Propacetamol","kps_pharmaceuticals_oct22",12570185.3069106,"palapye wwtp surface water"
"Propacetamol","kps_pharmaceuticals_oct22",985440.503230839,"lotsane dam surface water"
"Propacetamol","kps_pharmaceuticals_oct22",11627345.1799076,"francistown wwtp surface water"
"Propacetamol","kps_pharmaceuticals_oct22",819003.382285641,"kasane wwtp (main) surface water"
"Propacetamol","kps_pharmaceuticals_oct22",6641654.61830474,"kasane wwtp (overflow) surface water"
"Propacetamol","kps_pharmaceuticals_oct22",2544755.93057244,"maun beach (after) surface water"
"Propacetamol","kps_pharmaceuticals_oct22",3372457.40887526,"maun wwtp (main) waste water"
"Propacetamol","kps_pharmaceuticals_oct22",1369620.58463903,"glen valley (reclamation) surface water"
"Propacetamol","kps_pharmaceuticals_oct22",7907848.97822106,"glen valley (recreational) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",931511.267638683,"lecheng stream surface water"
"Propanthelin","kps_pharmaceuticals_oct22",775005.999026907,"lecheng spring surface water"
"Propanthelin","kps_pharmaceuticals_oct22",1170939.15207047,"palapye wwtp (eff) waste water"
"Propanthelin","kps_pharmaceuticals_oct22",1330116.83416636,"palapye wwtp surface water"
"Propanthelin","kps_pharmaceuticals_oct22",712316.950434737,"lotsane dam surface water"
"Propanthelin","kps_pharmaceuticals_oct22",1432954.16443964,"francistown wwtp surface water"
"Propanthelin","kps_pharmaceuticals_oct22",691350.700130317,"kasane wwtp (main) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",866537.013173349,"kasane wwtp (overflow) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",1169670.69097605,"kasane (main) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",788710.568567114,"kasane (recreational) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",1021436.17101902,"maun beach (before) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",739263.985371596,"maun beach (after) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",3635289.51733049,"maun wwtp (main) waste water"
"Propanthelin","kps_pharmaceuticals_oct22",1074044.31878392,"glen valley (reclamation) surface water"
"Propanthelin","kps_pharmaceuticals_oct22",2854829.02196824,"glen valley (recreational) surface water"
"Propranolol","kps_pharmaceuticals_oct22",5796762.59241134,"palapye wwtp (eff) waste water"
"Propranolol","kps_pharmaceuticals_oct22",6473302.52793247,"palapye wwtp surface water"
"Propranolol","kps_pharmaceuticals_oct22",2088001.69457832,"francistown wwtp surface water"
"Propranolol","kps_pharmaceuticals_oct22",8420479.19588143,"maun wwtp (main) waste water"
"Propranolol","kps_pharmaceuticals_oct22",5640431.24179746,"glen valley (reclamation) surface water"
"Propranolol","kps_pharmaceuticals_oct22",1240930.4089814,"glen valley (recreational) surface water"
"Prostaglandin b2","kps_pharmaceuticals_oct22",5419090.13674303,"maun beach (after) surface water"
"Proxyphylline","kps_pharmaceuticals_oct22",1022915.0103267,"kasane wwtp (overflow) surface water"
"Pruvanserin","kps_pharmaceuticals_oct22",14089710.3587175,"palapye wwtp (eff) waste water"
"Pruvanserin","kps_pharmaceuticals_oct22",1946982.34640801,"francistown wwtp surface water"
"Pruvanserin","kps_pharmaceuticals_oct22",5474301.661573,"kasane wwtp (main) surface water"
"Pruvanserin","kps_pharmaceuticals_oct22",934627.462988131,"maun beach (before) surface water"
"Pruvanserin","kps_pharmaceuticals_oct22",207873.482079226,"maun beach (after) surface water"
"Pruvanserin","kps_pharmaceuticals_oct22",18084482.2640969,"glen valley (reclamation) surface water"
"Pyrazinamide","kps_pharmaceuticals_oct22",1330335.57193849,"francistown wwtp surface water"
"Pyridoxal","kps_pharmaceuticals_oct22",773884.996191907,"francistown wwtp surface water"
"Pyridoxal","kps_pharmaceuticals_oct22",632081.795922357,"kasane wwtp (overflow) surface water"
"Pyridoxal","kps_pharmaceuticals_oct22",914284.198128111,"maun beach (after) surface water"
"Pyridoxamine","kps_pharmaceuticals_oct22",834897.574485247,"kasane wwtp (overflow) surface water"
"Pyridoxine","kps_pharmaceuticals_oct22",1685958.97611348,"kasane wwtp (overflow) surface water"
"Pyrilamine","kps_pharmaceuticals_oct22",1043695.85219903,"palapye wwtp (eff) waste water"
"Pyroxamide","kps_pharmaceuticals_oct22",236487.532096301,"lecheng stream surface water"
"Quinethazone","kps_pharmaceuticals_oct22",1852967.13917494,"maun wwtp (main) waste water"
"Quinethazone","kps_pharmaceuticals_oct22",345806.98662393,"glen valley (recreational) surface water"
"Quinine","kps_pharmaceuticals_oct22",102525.765920052,"lecheng stream surface water"
"Quinine","kps_pharmaceuticals_oct22",1535308.49830787,"palapye wwtp (eff) waste water"
"Quinine","kps_pharmaceuticals_oct22",2312400.92844559,"palapye wwtp surface water"
"Quinine","kps_pharmaceuticals_oct22",1541563.60449995,"francistown wwtp surface water"
"Quinine","kps_pharmaceuticals_oct22",974295.792056533,"maun beach (after) surface water"
"R-Chloroquine","kps_pharmaceuticals_oct22",937521.619766423,"kasane (main) surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",8462849.05696554,"lecheng stream surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",923232.878081318,"lecheng spring surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",5454302.07873184,"palapye wwtp (eff) waste water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",119434.990409953,"lotsane dam surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",495189.444727894,"francistown wwtp surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",157509.269727064,"kasane (recreational) surface water"
"RALOXIFENE CORE","kps_pharmaceuticals_oct22",126062.266301566,"maun beach (before) surface water"
"Ranelic acid","kps_pharmaceuticals_oct22",1485491.12798965,"kasane wwtp (main) surface water"
"Ranitidine","kps_pharmaceuticals_oct22",5447868.33523702,"francistown wwtp surface water"
"Ranitidine","kps_pharmaceuticals_oct22",553320.438238659,"kasane (main) surface water"
"Ranitidine","kps_pharmaceuticals_oct22",3139109.23505644,"kasane (recreational) surface water"
"Ranitidine","kps_pharmaceuticals_oct22",1217640.92879889,"maun wwtp (main) waste water"
"Recoflavone","kps_pharmaceuticals_oct22",163021.366649599,"kasane (recreational) surface water"
"Recoflavone","kps_pharmaceuticals_oct22",1291766.83961804,"maun beach (after) surface water"
"Resveratrol","kps_pharmaceuticals_oct22",506225.275121,"palapye wwtp (eff) waste water"
"Resveratrol","kps_pharmaceuticals_oct22",2397806.61832913,"francistown wwtp surface water"
"Resveratrol","kps_pharmaceuticals_oct22",1632294.31787091,"maun beach (after) surface water"
"Retinol","kps_pharmaceuticals_oct22",2079759.0533008,"palapye wwtp (eff) waste water"
"Retinol","kps_pharmaceuticals_oct22",2797085.64902833,"palapye wwtp surface water"
"Retinol","kps_pharmaceuticals_oct22",1918419.89555041,"francistown wwtp surface water"
"Retinol","kps_pharmaceuticals_oct22",983685.480578306,"maun beach (after) surface water"
"Retinol","kps_pharmaceuticals_oct22",786932.978513444,"maun wwtp (main) waste water"
"Retinol acetate","kps_pharmaceuticals_oct22",947728.053802872,"lecheng spring surface water"
"Retinol acetate","kps_pharmaceuticals_oct22",1966713.87533516,"lotsane dam surface water"
"Retinol acetate","kps_pharmaceuticals_oct22",5022055.50784906,"francistown wwtp surface water"
"Retinol acetate","kps_pharmaceuticals_oct22",681436.534486072,"kasane wwtp (main) surface water"
"Retinol acetate","kps_pharmaceuticals_oct22",543285.812332668,"maun beach (after) surface water"
"Retosiban","kps_pharmaceuticals_oct22",2993965.32392767,"francistown wwtp surface water"
"Rezatomidine","kps_pharmaceuticals_oct22",3773882.22924659,"kasane (main) surface water"
"Riboflavin","kps_pharmaceuticals_oct22",2804860.70375924,"palapye wwtp (eff) waste water"
"Riboflavin","kps_pharmaceuticals_oct22",4561739.08700665,"palapye wwtp surface water"
"Riboflavin","kps_pharmaceuticals_oct22",11072667.0605546,"francistown wwtp surface water"
"Riboflavin","kps_pharmaceuticals_oct22",1449736.21375527,"kasane wwtp (main) surface water"
"Riboflavin","kps_pharmaceuticals_oct22",672345.856598233,"kasane (recreational) surface water"
"Riboflavin","kps_pharmaceuticals_oct22",109726.772936923,"maun beach (before) surface water"
"Riboflavin","kps_pharmaceuticals_oct22",3527655.78080629,"maun beach (after) surface water"
"Ridogrel","kps_pharmaceuticals_oct22",644399.027320403,"lecheng stream surface water"
"Ritonavir","kps_pharmaceuticals_oct22",1637519.63194318,"glen valley (reclamation) surface water"
"Rivastigmine","kps_pharmaceuticals_oct22",1913472.96330364,"palapye wwtp (eff) waste water"
"Rivastigmine","kps_pharmaceuticals_oct22",2422264.18628607,"palapye wwtp surface water"
"Rivastigmine","kps_pharmaceuticals_oct22",436880.881992107,"maun wwtp (main) waste water"
"Roxatidine","kps_pharmaceuticals_oct22",1641773.20196528,"maun beach (after) surface water"
"Roxatidine acetate","kps_pharmaceuticals_oct22",524688.370479826,"maun wwtp (main) waste water"
"Ruxolitinib","kps_pharmaceuticals_oct22",976494.059332367,"palapye wwtp surface water"
"S-Azabisabolene","kps_pharmaceuticals_oct22",16225232.4057171,"palapye wwtp (eff) waste water"
"S-Azabisabolene","kps_pharmaceuticals_oct22",20171583.9819674,"palapye wwtp surface water"
"Safingol","kps_pharmaceuticals_oct22",341488.275639552,"palapye wwtp surface water"
"Safingol","kps_pharmaceuticals_oct22",174169.102121552,"lotsane dam surface water"
"Safingol","kps_pharmaceuticals_oct22",7262129.19725414,"francistown wwtp surface water"
"Sakuranetin","kps_pharmaceuticals_oct22",180871.669662891,"lecheng spring surface water"
"Sakuranetin","kps_pharmaceuticals_oct22",838937.989210486,"lotsane dam surface water"
"Sakuranetin","kps_pharmaceuticals_oct22",1294683.60908824,"maun beach (after) surface water"
"Salirasib","kps_pharmaceuticals_oct22",1305291.43095406,"palapye wwtp (eff) waste water"
"Salirasib","kps_pharmaceuticals_oct22",3381774.30216133,"palapye wwtp surface water"
"Salirasib","kps_pharmaceuticals_oct22",5163828.68511624,"glen valley (reclamation) surface water"
"Samidorphan","kps_pharmaceuticals_oct22",183294.64530896,"lecheng stream surface water"
"Secoisolariciresinol","kps_pharmaceuticals_oct22",18358320.08099,"kasane wwtp (main) surface water"
"Secoisolariciresinol","kps_pharmaceuticals_oct22",1397997.83695628,"glen valley (recreational) surface water"
"Seliciclib","kps_pharmaceuticals_oct22",2906418.19202484,"palapye wwtp (eff) waste water"
"Seliciclib","kps_pharmaceuticals_oct22",5568931.42720284,"palapye wwtp surface water"
"Seliciclib","kps_pharmaceuticals_oct22",284181.33610591,"lotsane dam surface water"
"Serotonin","kps_pharmaceuticals_oct22",3364236.96161084,"palapye wwtp (eff) waste water"
"Serotonin","kps_pharmaceuticals_oct22",4315085.89761259,"palapye wwtp surface water"
"Serotonin","kps_pharmaceuticals_oct22",26843248.9479735,"francistown wwtp surface water"
"Serotonin","kps_pharmaceuticals_oct22",1675524.56145912,"maun wwtp (main) waste water"
"Serotonin","kps_pharmaceuticals_oct22",1214718.31938407,"glen valley (reclamation) surface water"
"Serotonin","kps_pharmaceuticals_oct22",2239830.18987404,"glen valley (recreational) surface water"
"Sildenafil","kps_pharmaceuticals_oct22",1023629.0886287,"palapye wwtp (eff) waste water"
"Sildenafil","kps_pharmaceuticals_oct22",770365.611314673,"palapye wwtp surface water"
"Sildenafil","kps_pharmaceuticals_oct22",1950817.06952024,"francistown wwtp surface water"
"Sildenafil","kps_pharmaceuticals_oct22",402580.469457698,"kasane wwtp (main) surface water"
"Sildenafil","kps_pharmaceuticals_oct22",1050522.17973332,"glen valley (reclamation) surface water"
"Sinapinic acid","kps_pharmaceuticals_oct22",595070.816959475,"maun beach (after) surface water"
"Siramesine","kps_pharmaceuticals_oct22",868158.092237511,"lecheng stream surface water"
"Siramesine","kps_pharmaceuticals_oct22",8039745.80402615,"palapye wwtp (eff) waste water"
"Siramesine","kps_pharmaceuticals_oct22",8252793.27464751,"palapye wwtp surface water"
"Siramesine","kps_pharmaceuticals_oct22",1374879.24656115,"lotsane dam surface water"
"Siramesine","kps_pharmaceuticals_oct22",4119495.51865985,"kasane (main) surface water"
"Siramesine","kps_pharmaceuticals_oct22",4978548.20420055,"kasane (recreational) surface water"
"Siramesine","kps_pharmaceuticals_oct22",1235582.7099276,"maun beach (before) surface water"
"Sitagliptin","kps_pharmaceuticals_oct22",3155801.2053103,"palapye wwtp (eff) waste water"
"Sitagliptin","kps_pharmaceuticals_oct22",3841611.29482205,"palapye wwtp surface water"
"Sitagliptin","kps_pharmaceuticals_oct22",2764498.66861058,"francistown wwtp surface water"
"Sitagliptin","kps_pharmaceuticals_oct22",922544.399215975,"glen valley (reclamation) surface water"
"Sotirimod","kps_pharmaceuticals_oct22",775704.146571381,"maun wwtp (main) waste water"
"Spironolactone","kps_pharmaceuticals_oct22",374280.706609413,"kasane wwtp (main) surface water"
"Spironolactone","kps_pharmaceuticals_oct22",9340733.70989847,"glen valley (recreational) surface water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",3796365.53362801,"palapye wwtp (eff) waste water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",4798895.99528546,"palapye wwtp surface water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",5459174.38760771,"francistown wwtp surface water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",1987534.1538685,"kasane wwtp (main) surface water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",1243195.1162064,"kasane (main) surface water"
"Squaric acid dibutyl ester","kps_pharmaceuticals_oct22",507177.427757141,"glen valley (recreational) surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",3344315.26456044,"lecheng stream surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",4991419.05376102,"palapye wwtp (eff) waste water"
"Styrene oxide","kps_pharmaceuticals_oct22",7915602.92752997,"palapye wwtp surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",7077213.36610354,"francistown wwtp surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",1283717.84965657,"kasane wwtp (main) surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",6364129.05033951,"maun wwtp (main) waste water"
"Styrene oxide","kps_pharmaceuticals_oct22",5709920.37132938,"glen valley (reclamation) surface water"
"Styrene oxide","kps_pharmaceuticals_oct22",3437306.79986944,"glen valley (recreational) surface water"
"Sulisobenzone","kps_pharmaceuticals_oct22",3599760.34149694,"palapye wwtp (eff) waste water"
"Sulisobenzone","kps_pharmaceuticals_oct22",4763365.32823557,"palapye wwtp surface water"
"Sulisobenzone","kps_pharmaceuticals_oct22",2858870.73233759,"francistown wwtp surface water"
"Sulisobenzone","kps_pharmaceuticals_oct22",3991357.2219464,"glen valley (reclamation) surface water"
"Sutezolid","kps_pharmaceuticals_oct22",330929.766140835,"glen valley (reclamation) surface water"
"Swainsonine","kps_pharmaceuticals_oct22",252043.824779101,"lecheng spring surface water"
"Swainsonine","kps_pharmaceuticals_oct22",561699.517226959,"palapye wwtp (eff) waste water"
"Swainsonine","kps_pharmaceuticals_oct22",643186.277619994,"kasane (recreational) surface water"
"Swainsonine","kps_pharmaceuticals_oct22",452963.988823712,"maun beach (before) surface water"
"Swainsonine","kps_pharmaceuticals_oct22",446342.599706603,"maun beach (after) surface water"
"Swainsonine","kps_pharmaceuticals_oct22",4092867.4890469,"maun wwtp (main) waste water"
"Swainsonine","kps_pharmaceuticals_oct22",1180811.87194004,"glen valley (recreational) surface water"
"Tadalafil","kps_pharmaceuticals_oct22",579766.066264679,"palapye wwtp (eff) waste water"
"Tadalafil","kps_pharmaceuticals_oct22",987397.34652032,"palapye wwtp surface water"
"Tadalafil","kps_pharmaceuticals_oct22",670942.0733159,"francistown wwtp surface water"
"Tafluprost","kps_pharmaceuticals_oct22",2234922.74416961,"kasane wwtp (overflow) surface water"
"Tarazepide","kps_pharmaceuticals_oct22",1235405.45565054,"palapye wwtp (eff) waste water"
"Tarazepide","kps_pharmaceuticals_oct22",307165.509904908,"palapye wwtp surface water"
"Tarazepide","kps_pharmaceuticals_oct22",1494503.73193794,"francistown wwtp surface water"
"Tarazepide","kps_pharmaceuticals_oct22",213223.536590102,"kasane wwtp (main) surface water"
"Tarazepide","kps_pharmaceuticals_oct22",563187.795850501,"kasane (main) surface water"
"Tarazepide","kps_pharmaceuticals_oct22",566047.257759557,"kasane (recreational) surface water"
"Tarazepide","kps_pharmaceuticals_oct22",152162.928249196,"maun beach (before) surface water"
"Tarazepide","kps_pharmaceuticals_oct22",218053.381603413,"glen valley (reclamation) surface water"
"Taselisib","kps_pharmaceuticals_oct22",346124.111437962,"lecheng stream surface water"
"Taselisib","kps_pharmaceuticals_oct22",481872.021692725,"lecheng spring surface water"
"Taselisib","kps_pharmaceuticals_oct22",447727.603227893,"lotsane dam surface water"
"Taselisib","kps_pharmaceuticals_oct22",462521.056647092,"kasane wwtp (main) surface water"
"Taselisib","kps_pharmaceuticals_oct22",338479.958655572,"kasane wwtp (overflow) surface water"
"Taselisib","kps_pharmaceuticals_oct22",375666.391916482,"kasane (main) surface water"
"Taselisib","kps_pharmaceuticals_oct22",165997.500256794,"kasane (recreational) surface water"
"Taselisib","kps_pharmaceuticals_oct22",298526.305791608,"maun beach (before) surface water"
"Taselisib","kps_pharmaceuticals_oct22",240452.803799595,"maun beach (after) surface water"
"Tasimelteon","kps_pharmaceuticals_oct22",5440153.19590245,"maun wwtp (main) waste water"
"Tasimelteon","kps_pharmaceuticals_oct22",2166263.08560881,"glen valley (reclamation) surface water"
"Tasimelteon","kps_pharmaceuticals_oct22",4559123.60950777,"glen valley (recreational) surface water"
"Tasosartan","kps_pharmaceuticals_oct22",1277443.68448772,"francistown wwtp surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",3233727.43052359,"palapye wwtp (eff) waste water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",1455061.63983249,"palapye wwtp surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",3547962.3849253,"kasane wwtp (main) surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",1034236.10326661,"kasane (recreational) surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",980977.677522808,"maun beach (before) surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",4822536.49497988,"maun wwtp (main) waste water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",13726892.9171284,"glen valley (reclamation) surface water"
"Tauroursodeoxycholic acid","kps_pharmaceuticals_oct22",1214501.58860119,"glen valley (recreational) surface water"
"Tazobactam Intermediate","kps_pharmaceuticals_oct22",125851836.180556,"lecheng stream surface water"
"Tecarfarin","kps_pharmaceuticals_oct22",203636.624986388,"lecheng stream surface water"
"Tecarfarin","kps_pharmaceuticals_oct22",890836.453042603,"palapye wwtp (eff) waste water"
"Tecarfarin","kps_pharmaceuticals_oct22",17718252.5396844,"palapye wwtp surface water"
"Tecarfarin","kps_pharmaceuticals_oct22",6021575.43222419,"lotsane dam surface water"
"Tecarfarin","kps_pharmaceuticals_oct22",7916839.16399366,"maun wwtp (main) waste water"
"Telcagepant","kps_pharmaceuticals_oct22",1422459.2245885,"lotsane dam surface water"
"Telmisartan","kps_pharmaceuticals_oct22",318648225.180811,"palapye wwtp (eff) waste water"
"Telmisartan","kps_pharmaceuticals_oct22",405995909.112205,"palapye wwtp surface water"
"Telmisartan","kps_pharmaceuticals_oct22",139292656.983063,"francistown wwtp surface water"
"Telmisartan","kps_pharmaceuticals_oct22",76476978.5587089,"kasane wwtp (main) surface water"
"Telmisartan","kps_pharmaceuticals_oct22",173913827.256657,"glen valley (reclamation) surface water"
"Telmisartan","kps_pharmaceuticals_oct22",229337602.147919,"glen valley (recreational) surface water"
"Temozolomide","kps_pharmaceuticals_oct22",320724.288001517,"kasane (main) surface water"
"Tenofovir","kps_pharmaceuticals_oct22",9384288.59221171,"palapye wwtp (eff) waste water"
"Tenofovir","kps_pharmaceuticals_oct22",12467588.6509832,"palapye wwtp surface water"
"Tenofovir","kps_pharmaceuticals_oct22",38748564.9902057,"francistown wwtp surface water"
"Tenofovir","kps_pharmaceuticals_oct22",143593.03645822,"maun wwtp (main) waste water"
"Tesaglitazar","kps_pharmaceuticals_oct22",782182.225065889,"francistown wwtp surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",8418974.24742271,"lecheng stream surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",7948371.40663845,"lecheng spring surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",11800069.6503696,"palapye wwtp (eff) waste water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",16954677.9789674,"palapye wwtp surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",6744426.74486428,"lotsane dam surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",22225670.9200997,"francistown wwtp surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",7234861.02987157,"kasane wwtp (main) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",7793090.73095952,"kasane wwtp (overflow) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",10609139.8139186,"kasane (main) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",9518886.81892934,"kasane (recreational) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",8782109.78857733,"maun beach (before) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",9371687.27064781,"maun beach (after) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",31966580.7229391,"maun wwtp (main) waste water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",14853097.4186107,"glen valley (reclamation) surface water"
"Tetradecyl Sulfuric Acid","kps_pharmaceuticals_oct22",30300691.0803767,"glen valley (recreational) surface water"
"Tetraethylene glycol diethyl ether","kps_pharmaceuticals_oct22",10661303.5089743,"francistown wwtp surface water"
"Thenalidine","kps_pharmaceuticals_oct22",1018685.24521793,"francistown wwtp surface water"
"Thenalidine","kps_pharmaceuticals_oct22",614751.304566135,"kasane wwtp (main) surface water"
"Thenalidine","kps_pharmaceuticals_oct22",215348.799978205,"maun beach (before) surface water"
"Theobromine","kps_pharmaceuticals_oct22",10295381.5620349,"palapye wwtp (eff) waste water"
"Theobromine","kps_pharmaceuticals_oct22",9626149.03697779,"palapye wwtp surface water"
"Theobromine","kps_pharmaceuticals_oct22",37290036.018629,"francistown wwtp surface water"
"Theobromine","kps_pharmaceuticals_oct22",1003991.61725175,"kasane wwtp (main) surface water"
"Theobromine","kps_pharmaceuticals_oct22",1114933.94071971,"kasane (main) surface water"
