"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
6951,"Piromelatine","C17 H16 N2 O4",0.25,312.11109,313.11836,9.762,"thailand_sample_7","kps_pharmaceuticals_oct22",475769.01860138
4271,"Piromelatine","C17 H16 N2 O4",0.8,312.11126,313.11853,8.237,"thailand_sample_8","kps_pharmaceuticals_oct22",1074021.70531353
840,"Pivagabine","C9 H17 N O3",-0.1,187.12083,210.11005,9.985,"crh_fst1","kps_pharmaceuticals_oct22",7681027.91536351
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",3317124.51116701
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",1335180.09660494
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",655331.486513767
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1217692.98797723
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",137999.847665772
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",134134.183821989
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",161877.001728007
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1103628.24393819
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",326369.317032651
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"thailand_sample_6","kps_pharmaceuticals_oct22",159423.022875436
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"thailand_sample_7","kps_pharmaceuticals_oct22",4065452.37835615
1146,"Pivagabine","C9 H17 N O3",0.03,187.12085,188.12813,1.497,"thailand_sample_8","kps_pharmaceuticals_oct22",3811768.77852795
3830,"Plevitrexed","C26 H25 F N8 O4",0.71,532.19866,533.20593,11.832,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1517308.56470005
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_fst1","mz_cloud",369104.122299837
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_fst2","mz_cloud",210207.073883349
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_fst3","mz_cloud",292918.120078873
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_fst4","mz_cloud",280810.767276529
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_fst5","mz_cloud",276457.210329455
6771,"Poly THF n5","C20 H42 O6",0.08,378.29817,379.30541,19.624,"crh_inlet","mz_cloud",520140.967363311
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"crh_fst1","kps_pharmaceuticals_oct22",2509695.80793032
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"crh_fst2","kps_pharmaceuticals_oct22",317299.160568151
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"crh_fst3","kps_pharmaceuticals_oct22",2377219.76571599
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"crh_fst4","kps_pharmaceuticals_oct22",2493771.99643591
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"crh_fst5","kps_pharmaceuticals_oct22",2495279.18978087
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"crh_inlet","kps_pharmaceuticals_oct22",315443.318436033
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1485505.75890965
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"landfill_eg_y104","kps_pharmaceuticals_oct22",1750567.56561365
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"landfill_op_y104","kps_pharmaceuticals_oct22",297511.143994013
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1663718.50982582
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",328559.719222056
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",2366882.91127831
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1749410.42246341
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",2315327.94031032
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",359272.389010892
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",356098.679886195
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",2195195.81012277
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1903890.68386006
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1881150.51778931
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",2153361.5541039
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",2444413.17953714
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1825395.46234824
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1980332.70980054
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",2066967.24193025
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1953411.20322372
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",324148.078725613
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",1976040.39793988
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1995030.99434131
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",357259.014308959
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",2226491.89320748
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",2181048.851752
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"thailand_sample_1","kps_pharmaceuticals_oct22",1667709.77053833
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"thailand_sample_2","kps_pharmaceuticals_oct22",1844191.08334904
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"thailand_sample_3","kps_pharmaceuticals_oct22",1574751.52138908
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"thailand_sample_4","kps_pharmaceuticals_oct22",256184.573103824
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"thailand_sample_5","kps_pharmaceuticals_oct22",334719.645875867
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"thailand_sample_6","kps_pharmaceuticals_oct22",358374.668921241
6818,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.3,582.43447,583.44168,20.798,"thailand_sample_7","kps_pharmaceuticals_oct22",210784.358982732
2319,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.25,582.43444,600.46828,20.618,"thailand_sample_8","kps_pharmaceuticals_oct22",1535530.99728229
851,"Pomalidomide","C13 H11 N3 O4",0.55,273.07511,274.08239,9.133,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",923272.615696884
851,"Pomalidomide","C13 H11 N3 O4",0.55,273.07511,274.08239,9.133,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",152323.54798782
851,"Pomalidomide","C13 H11 N3 O4",0.55,273.07511,274.08239,9.133,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",7615096.37522413
851,"Pomalidomide","C13 H11 N3 O4",0.55,273.07511,274.08239,9.133,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",207663.135516747
2981,"Porfiromycin","C16 H20 N4 O5",-1.68,348.14279,349.15006,11.252,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1200006.88759902
2981,"Porfiromycin","C16 H20 N4 O5",-1.68,348.14279,349.15006,11.252,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",495465.848198357
4847,"Pralidoxime","C7 H8 N2 O",0.55,136.06374,137.07101,7.155,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1089307.00233652
4458,"Pralidoxime","C7 H8 N2 O",0.51,136.06373,137.07101,3.761,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1225698.46777763
4608,"Pralidoxime","C7 H8 N2 O",0.57,136.06374,137.07102,1.74,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1168950.60791182
4458,"Pralidoxime","C7 H8 N2 O",0.51,136.06373,137.07101,3.761,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",905217.433720449
7988,"Prazosin","C19 H21 N5 O4",-0.25,383.15926,384.16654,7.279,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",212965.978580763
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"crh_inlet","kps_psychoactive_substances_v2",1597847.10629168
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1004187.99367746
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"landfill_eg_y104","kps_psychoactive_substances_v2",452476.588554307
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",167603.907530629
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",6824352.54665086
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",212255.641781074
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_op_140622","kps_psychoactive_substances_v2",858230.746045052
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",1167278.41634561
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",1102458.79667108
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",266818.771905638
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",154196.045459945
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",4009837.9192912
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",416366.314305649
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",400775.739295178
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",314644.755545945
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",185138.984801037
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",7165826.94496002
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",521248.039098819
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",431624.018223173
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",1448386.17546714
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",900722.037345459
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_3_10y_250122","kps_psychoactive_substances_v2",190080.948000673
900,"Pregabalin","C8 H17 N O2",0.24,159.12597,160.13324,1.316,"lysimeter_op_7104_250122","kps_psychoactive_substances_v2",491856.349226962
5968,"Primidone","C12 H14 N2 O2",0.3,218.10559,219.11287,7.99,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",731159.411338663
3183,"Primidone","C12 H14 N2 O2",0.57,218.10565,219.11289,11.128,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",150520.565880718
3183,"Primidone","C12 H14 N2 O2",0.57,218.10565,219.11289,11.128,"landfill_op_y104","kps_pharmaceuticals_oct22",1915641.75960652
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",565287.643516629
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1284930.75242601
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",653348.112065099
3183,"Primidone","C12 H14 N2 O2",0.57,218.10565,219.11289,11.128,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",127144.21453532
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",2350297.60127644
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",418632.704290842
2679,"Primidone","C12 H14 N2 O2",0.39,218.10561,219.11289,5.191,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",499011.382554361
3183,"Primidone","C12 H14 N2 O2",0.57,218.10565,219.11289,11.128,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",291357.110436529
3183,"Primidone","C12 H14 N2 O2",0.57,218.10565,219.11289,11.128,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",101023.604953352
3968,"Probucol","C31 H48 O2 S2",-1.54,516.30878,539.29803,17.346,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1444206.35067858
5939,"Procaine","C13 H20 N2 O2",0.44,236.15258,237.15986,15.631,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",449207.885114501
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"landfill_eg_y104","mz_cloud",179921.661327217
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"lysimeter_control_eg_140622","mz_cloud",205338.081245916
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"lysimeter_eg_03y_250122","mz_cloud",263206.892686824
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"lysimeter_eg_3_10y_171221","mz_cloud",368206.750098767
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"lysimeter_op0_34_140622","mz_cloud",452191.892671256
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"lysimeter_op_10y_171222","mz_cloud",483038.948147553
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"thailand_sample_3","mz_cloud",145194.719525025
5279,"Prolylglycine","C7 H12 N2 O3",0.1,172.08481,173.09209,1.303,"thailand_sample_8","mz_cloud",933861.775650676
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"crh_inlet","mz_cloud",3465280.17620394
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"landfill_eg_3_10y","mz_cloud",1923358.92588047
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"landfill_eg_y104","mz_cloud",228939.94308745
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"lysimeter_control_eg_140622","mz_cloud",276214.285777093
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"lysimeter_control_op_260122","mz_cloud",122333.955343135
951,"Prolylleucine","C11 H20 N2 O3",0.43,228.14749,229.15477,2.554,"lysimeter_eg_03y_171221","mz_cloud",6766194.4676461
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"lysimeter_eg_03y_250122","mz_cloud",201526.174665621
1142,"Prolylleucine","C11 H20 N2 O3",0.47,228.1475,229.15478,2.263,"lysimeter_eg_0_3y_14062022","mz_cloud",137982.7914613
5188,"Prolylleucine","C11 H20 N2 O3",0.54,228.14752,229.15479,5.789,"lysimeter_op_0_3y_171221","mz_cloud",361619.574602878
355,"Prolylleucine","C11 H20 N2 O3",0.46,228.1475,229.15477,1.483,"lysimeter_op_10y_171222","mz_cloud",186888.997488591
4548,"Propacetamol","C14 H20 N2 O3",0.59,264.14755,265.15483,8.182,"crh_inlet","kps_pharmaceuticals_oct22",124071.402786334
8097,"Propacetamol","C14 H20 N2 O3",0.67,264.14757,265.15485,5.053,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",188167.544016332
4107,"Propacetamol","C14 H20 N2 O3",0.48,264.14752,265.1548,7.272,"landfill_eg_y104","kps_pharmaceuticals_oct22",378315.244312171
5201,"Propacetamol","C14 H20 N2 O3",0.45,264.14751,265.15479,7.392,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",961252.951287357
4107,"Propacetamol","C14 H20 N2 O3",0.48,264.14752,265.1548,7.272,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",335758.370019239
4107,"Propacetamol","C14 H20 N2 O3",0.48,264.14752,265.1548,7.272,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1282515.41404981
5201,"Propacetamol","C14 H20 N2 O3",0.45,264.14751,265.15479,7.392,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",145533.048670366
4107,"Propacetamol","C14 H20 N2 O3",0.48,264.14752,265.1548,7.272,"thailand_sample_7","kps_pharmaceuticals_oct22",1382793.35100579
4107,"Propacetamol","C14 H20 N2 O3",0.48,264.14752,265.1548,7.272,"thailand_sample_8","kps_pharmaceuticals_oct22",1186256.36576244
4058,"Propentofylline","C15 H22 N4 O3",-4.04,306.16795,324.20178,7.483,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1408444.33656217
7945,"Propentofylline","C15 H22 N4 O3",-4.16,306.16792,307.17525,8.228,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",110498.313599294
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"landfill_eg_0_3y","mz_cloud",1523016.06297995
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"landfill_eg_y104","mz_cloud",175414.97060379
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"lysimeter_control_eg_140622","mz_cloud",103700.428657678
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"lysimeter_control_op_140622","mz_cloud",208032.810051042
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"lysimeter_eg_03y_250122","mz_cloud",215925.380095612
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"lysimeter_eg_104_171221","mz_cloud",178390.481648083
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"lysimeter_eg_3_10y_171221","mz_cloud",395205.250223835
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"thailand_sample_6","mz_cloud",180605.658668493
2111,"Propionylcarnitine","C10 H19 N O4",0.32,217.13148,218.13875,1.38,"thailand_sample_8","mz_cloud",3021432.41245116
5509,"Propofol","C12 H18 O",0.09,178.13578,179.14306,14.116,"thailand_sample_7","kps_psychoactive_substances_v2",867476.043448227
5509,"Propofol","C12 H18 O",0.09,178.13578,179.14306,14.116,"thailand_sample_8","kps_psychoactive_substances_v2",860301.521781114
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",8487645.69715079
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",704008.294020209
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"landfill_eg_y104","kps_pharmaceuticals_oct22",4218993.45633762
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"landfill_op_y104","kps_pharmaceuticals_oct22",3772730.07781575
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",714575.807315127
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",2254996.50320561
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",585811.313864963
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",125421.111875389
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",458129.706571207
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",507258.753227729
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",5900899.16357308
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1236044.74845706
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",1221749.62136993
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",776160.471395783
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",3289192.36615179
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",261060.952372435
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",128963.405340334
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",595335.96276512
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",167351.89095504
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1624749.51744196
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",562124.387781501
758,"Propranolol","C16 H21 N O2",0.56,259.15737,260.16465,10.348,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",449707.093677839
859,"Propylparaben","C10 H12 O3",0.33,180.0787,198.11249,2.033,"thailand_sample_8","kps_pharmaceuticals_oct22",7512737.1134646
1266,"Proscaline","C13 H21 N O3",0.48,239.15226,240.15953,5.206,"landfill_eg_3_10y","kps_psychoactive_substances_v2",5203159.31812738
1072,"Proscaline","C13 H21 N O3",0.44,239.15225,240.15953,4.9,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",115485.142312603
1266,"Proscaline","C13 H21 N O3",0.48,239.15226,240.15953,5.206,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1810595.74710536
1266,"Proscaline","C13 H21 N O3",0.48,239.15226,240.15953,5.206,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",260371.563052604
1072,"Proscaline","C13 H21 N O3",0.44,239.15225,240.15953,4.9,"lysimeter_eg_104_171221","kps_psychoactive_substances_v2",187666.444983102
1072,"Proscaline","C13 H21 N O3",0.44,239.15225,240.15953,4.9,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",331533.340736583
1266,"Proscaline","C13 H21 N O3",0.48,239.15226,240.15953,5.206,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",220918.532872922
1362,"Prostaglandin b2","C20 H30 O4",-0.46,334.21426,335.22153,17.834,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",4812975.06483331
