"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg3_104_250122_20221003231510","kps_psychoactive_substances_v2",791630.883803832
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",627949.578140666
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",765749.032599726
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",856415.514651835
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg_104_171221","kps_psychoactive_substances_v2",777034.008401456
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",745828.216782946
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",794069.70372615
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",804385.509235816
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",734367.568054227
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",784904.006069278
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",739396.976418504
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",796414.13662639
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",680174.387535718
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_3_10y_250122","kps_psychoactive_substances_v2",842196.377581108
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"lysimeter_op_7104_250122","kps_psychoactive_substances_v2",827267.821858233
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_1","kps_psychoactive_substances_v2",821549.249299749
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_2","kps_psychoactive_substances_v2",859063.941777276
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_3","kps_psychoactive_substances_v2",793520.837611634
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_4","kps_psychoactive_substances_v2",831824.623592646
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_5","kps_psychoactive_substances_v2",828406.151365815
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_6","kps_psychoactive_substances_v2",772640.382448292
5239,"Ohmefentanyl","C23 H30 N2 O2",366.23067,367.23795,13.206,"thailand_sample_8","kps_psychoactive_substances_v2",530655.728544564
3678,"Oxabolone","C18 H26 O3",290.18698,313.17596,8.512,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1592357.30918988
5563,"Oxandrolone","C19 H30 O3",306.21959,307.22687,19.065,"landfill_eg_0_3y","kps_psychoactive_substances_v2",852241.581498004
3583,"Oxandrolone","C19 H30 O3",306.21959,307.22696,16.087,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1653365.12704653
7210,"Oxandrolone","C19 H30 O3",306.21955,307.22683,20.303,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",296083.907115591
7210,"Oxandrolone","C19 H30 O3",306.21955,307.22683,20.303,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",327256.740449867
5742,"Oxycodone","C18 H21 N O4",315.14669,316.15396,11.277,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",614451.830937603
1837,"Oxymesterone","C20 H30 O3",318.21956,319.22684,17.352,"landfill_eg_3_10y","kps_psychoactive_substances_v2",3536448.51764429
1837,"Oxymesterone","C20 H30 O3",318.21956,319.22684,17.352,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",333250.652069602
1052,"Oxymesterone","C20 H30 O3",318.21955,319.22683,18.604,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",6110149.45627193
1837,"Oxymesterone","C20 H30 O3",318.21956,319.22684,17.352,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",539570.237073402
4032,"Oxymesterone","C20 H30 O3",318.21953,319.2268,18.967,"thailand_sample_3","kps_psychoactive_substances_v2",1418347.84106835
4032,"Oxymesterone","C20 H30 O3",318.21953,319.2268,18.967,"thailand_sample_6","kps_psychoactive_substances_v2",226127.382533049
2643,"Oxymorphone","C17 H19 N O4",301.13155,302.13882,8.467,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2388275.73442909
4585,"Oxymorphone","C17 H19 N O4",301.13153,302.13882,5.535,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",193440.480174644
4585,"Oxymorphone","C17 H19 N O4",301.13153,302.13882,5.535,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",246757.276861027
4585,"Oxymorphone","C17 H19 N O4",301.13153,302.13882,5.535,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",230216.289992108
3656,"Pemoline","C9 H8 N2 O2",176.05861,177.06589,3.864,"landfill_eg_3_10y","kps_psychoactive_substances_v2",986735.016011462
3717,"Pemoline","C9 H8 N2 O2",176.05861,177.06589,2.249,"landfill_op_y104","kps_psychoactive_substances_v2",1573564.36607063
3656,"Pemoline","C9 H8 N2 O2",176.05861,177.06589,3.864,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",306968.260446195
1377,"Pemoline","C9 H8 N2 O2",176.05843,177.06588,7.674,"thailand_sample_7","kps_psychoactive_substances_v2",4762693.1409585
1377,"Pemoline","C9 H8 N2 O2",176.05843,177.06588,7.674,"thailand_sample_8","kps_psychoactive_substances_v2",4623649.78868219
4520,"Pentobarbital sodium","C11 H17 N2 Na O3",248.11382,249.1211,5.902,"landfill_eg_0_3y","kps_psychoactive_substances_v2",433881.599180375
4520,"Pentobarbital sodium","C11 H17 N2 Na O3",248.11382,249.1211,5.902,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1199468.02104649
4520,"Pentobarbital sodium","C11 H17 N2 Na O3",248.11382,249.1211,5.902,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",179502.320243107
4520,"Pentobarbital sodium","C11 H17 N2 Na O3",248.11382,249.1211,5.902,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",465296.80377149
4515,"Pentylone","C13 H17 N O3",235.12095,236.12822,4.882,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1201288.3862552
4515,"Pentylone","C13 H17 N O3",235.12095,236.12822,4.882,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",246483.604808875
2584,"Pentylone","C13 H17 N O3",235.12099,236.12826,6.43,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",197122.717260627
2584,"Pentylone","C13 H17 N O3",235.12099,236.12826,6.43,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",604609.375899344
7912,"Perampanel","C23 H15 N3 O",349.12236,350.12964,6.01,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",230940.252507288
8165,"Phenobarbital","C12 H12 N2 O3",232.08416,233.09143,15.144,"thailand_sample_3","kps_psychoactive_substances_v2",174048.378332294
2074,"Phenylacetic acid","C8 H8 O2",136.0525,290.13888,3.439,"thailand_sample_8","kps_psychoactive_substances_v2",2955350.51998991
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"crh_inlet","kps_psychoactive_substances_v2",1597847.10629168
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1004187.99367746
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"landfill_eg_y104","kps_psychoactive_substances_v2",452476.588554307
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",167603.907530629
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",6824352.54665086
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",212255.641781074
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_op_140622","kps_psychoactive_substances_v2",858230.746045052
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",1167278.41634561
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",1102458.79667108
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",266818.771905638
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",154196.045459945
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",4009837.9192912
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",416366.314305649
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",400775.739295178
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",314644.755545945
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",185138.984801037
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",7165826.94496002
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",521248.039098819
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",431624.018223173
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",1448386.17546714
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",900722.037345459
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_3_10y_250122","kps_psychoactive_substances_v2",190080.948000673
900,"Pregabalin","C8 H17 N O2",159.12597,160.13324,1.316,"lysimeter_op_7104_250122","kps_psychoactive_substances_v2",491856.349226962
5509,"Propofol","C12 H18 O",178.13578,179.14306,14.116,"thailand_sample_7","kps_psychoactive_substances_v2",867476.043448227
5509,"Propofol","C12 H18 O",178.13578,179.14306,14.116,"thailand_sample_8","kps_psychoactive_substances_v2",860301.521781114
1266,"Proscaline","C13 H21 N O3",239.15226,240.15953,5.206,"landfill_eg_3_10y","kps_psychoactive_substances_v2",5203159.31812738
1072,"Proscaline","C13 H21 N O3",239.15225,240.15953,4.9,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",115485.142312603
1266,"Proscaline","C13 H21 N O3",239.15226,240.15953,5.206,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1810595.74710536
1266,"Proscaline","C13 H21 N O3",239.15226,240.15953,5.206,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",260371.563052604
1072,"Proscaline","C13 H21 N O3",239.15225,240.15953,4.9,"lysimeter_eg_104_171221","kps_psychoactive_substances_v2",187666.444983102
1072,"Proscaline","C13 H21 N O3",239.15225,240.15953,4.9,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",331533.340736583
1266,"Proscaline","C13 H21 N O3",239.15226,240.15953,5.206,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",220918.532872922
5959,"Psilocybin","C12 H17 N2 O4 P",284.09387,285.10115,11.151,"landfill_eg_3_10y","kps_psychoactive_substances_v2",697518.189245719
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"landfill_eg_y104","kps_psychoactive_substances_v2",674429.053426495
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",367993.157013611
1534,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,13.185,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",743280.699664238
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",433281.933181582
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_control_op_140622","kps_psychoactive_substances_v2",339382.899707662
1534,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,13.185,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",2076095.45475402
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",243843.23764119
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_eg104_140622","kps_psychoactive_substances_v2",248750.041764212
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",273662.225787045
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",418562.800087332
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_eg3_104_250122_20221003231510","kps_psychoactive_substances_v2",321493.571445122
4380,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,14.704,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",495663.61477077
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",433988.228856185
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",346084.13700345
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",442408.7001271
1534,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,13.185,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",4236241.13204885
5264,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10112,15.831,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",346109.136592562
1534,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,13.185,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",1692531.7187795
4380,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,14.704,"thailand_sample_7","kps_psychoactive_substances_v2",1153142.71087154
4380,"Psilocybin","C12 H17 N2 O4 P",284.09384,285.10111,14.704,"thailand_sample_8","kps_psychoactive_substances_v2",1260979.12973212
5885,"QUPIC","C23 H22 N2 O2",358.16685,359.17413,19.365,"crh_fst3","kps_psychoactive_substances_v2",757794.017927798
1183,"QUPIC","C23 H22 N2 O2",358.16683,359.1741,16.678,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",2646288.58568476
1183,"QUPIC","C23 H22 N2 O2",358.16683,359.1741,16.678,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",5534321.28646647
1183,"QUPIC","C23 H22 N2 O2",358.16683,359.1741,16.678,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",2837883.51104356
1183,"QUPIC","C23 H22 N2 O2",358.16683,359.1741,16.678,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",3456487.24655331
4351,"Rofecoxib","C17 H14 O4 S",314.06176,315.06904,1.382,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1272375.89700109
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_fst1","kps_psychoactive_substances_v2",520403.218321396
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_fst2","kps_psychoactive_substances_v2",251729.959128214
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_fst3","kps_psychoactive_substances_v2",562246.557152403
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_fst4","kps_psychoactive_substances_v2",355612.037119236
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_fst5","kps_psychoactive_substances_v2",342242.42268794
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"crh_inlet","kps_psychoactive_substances_v2",400266.437351882
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"landfill_eg_0_3y","kps_psychoactive_substances_v2",3697431.9788081
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"landfill_eg_3_10y","kps_psychoactive_substances_v2",3535572.78225887
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"landfill_eg_y104","kps_psychoactive_substances_v2",3053176.22787942
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"landfill_op_y104","kps_psychoactive_substances_v2",3280297.71834917
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",803314.968650913
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",3203095.01245933
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",2773159.22845181
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",3097544.49064005
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg104_140622","kps_psychoactive_substances_v2",657887.404329633
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",978257.923907539
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",940703.929011341
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg3_104_250122_20221003231510","kps_psychoactive_substances_v2",962890.841924648
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",2982158.88027847
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",2749857.27652551
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",1573250.89301755
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg_104_171221","kps_psychoactive_substances_v2",607517.902081001
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",2857108.23961339
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",1155724.95886618
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",1147432.63831409
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",1705053.57775458
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",1644991.05240214
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",1660351.10297892
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",1775243.89591976
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",1958122.52631801
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_3_10y_250122","kps_psychoactive_substances_v2",1438271.58119105
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"lysimeter_op_7104_250122","kps_psychoactive_substances_v2",1360062.93091124
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_1","kps_psychoactive_substances_v2",3246242.077573
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_2","kps_psychoactive_substances_v2",2926274.20874367
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_3","kps_psychoactive_substances_v2",3639062.82085214
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_4","kps_psychoactive_substances_v2",3464202.41506738
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_5","kps_psychoactive_substances_v2",3632010.61321491
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_6","kps_psychoactive_substances_v2",3613867.36838155
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_7","kps_psychoactive_substances_v2",2863435.5214002
1758,"Salvinorin A","C23 H28 O8",432.17845,450.21238,16.381,"thailand_sample_8","kps_psychoactive_substances_v2",2806721.91300124
4967,"Secobarbital","C12 H18 N2 O3",238.13188,239.13913,7.389,"landfill_eg_0_3y","kps_psychoactive_substances_v2",745984.362623598
4728,"Secobarbital","C12 H18 N2 O3",238.13186,239.13914,5.975,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1132497.21913769
4232,"Secobarbital","C12 H18 N2 O3",238.13185,239.13912,12.229,"landfill_op_y104","kps_psychoactive_substances_v2",922718.598611607
4967,"Secobarbital","C12 H18 N2 O3",238.13188,239.13913,7.389,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",242045.852090714
4232,"Secobarbital","C12 H18 N2 O3",238.13185,239.13912,12.229,"lysimeter_control_op_260122","kps_psychoactive_substances_v2",132697.614124815
4232,"Secobarbital","C12 H18 N2 O3",238.13185,239.13912,12.229,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1324808.0237416
4967,"Secobarbital","C12 H18 N2 O3",238.13188,239.13913,7.389,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",121453.975012525
4300,"Secobarbital","C12 H18 N2 O3",238.13183,239.13911,7.001,"thailand_sample_7","kps_psychoactive_substances_v2",1291398.34652613
4300,"Secobarbital","C12 H18 N2 O3",238.13183,239.13911,7.001,"thailand_sample_8","kps_psychoactive_substances_v2",1130998.30321234
2562,"Suvorexant","C23 H23 Cl N6 O2",450.15681,451.16408,16.721,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2473631.89802929
6816,"THJ-2201","C23 H21 F N2 O",360.16427,361.17155,20.285,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",510616.27685338
4610,"Testolactone","C19 H24 O3",300.17266,301.17994,17.946,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1167685.73955773
4610,"Testolactone","C19 H24 O3",300.17266,301.17994,17.946,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",196581.376768137
4610,"Testolactone","C19 H24 O3",300.17266,301.17994,17.946,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",233111.964780999
738,"Testosterone propionate","C22 H32 O3",344.23507,345.24235,18.706,"landfill_eg_3_10y","kps_psychoactive_substances_v2",249440.841208244
738,"Testosterone propionate","C22 H32 O3",344.23507,345.24235,18.706,"thailand_sample_7","kps_psychoactive_substances_v2",8705160.98369214
738,"Testosterone propionate","C22 H32 O3",344.23507,345.24235,18.706,"thailand_sample_8","kps_psychoactive_substances_v2",6493908.97217484
5551,"Tetrazepam","C16 H17 Cl N2 O",288.104,289.11128,16.166,"thailand_sample_7","kps_psychoactive_substances_v2",857712.025064559
5551,"Tetrazepam","C16 H17 Cl N2 O",288.104,289.11128,16.166,"thailand_sample_8","kps_psychoactive_substances_v2",795114.937375614
4027,"Thebacon","C20 H23 N O4",341.16267,342.16995,15.215,"landfill_eg_0_3y","kps_psychoactive_substances_v2",1421617.66122533
3439,"Thebacon","C20 H23 N O4",341.16274,359.19666,13.006,"landfill_eg_3_10y","kps_psychoactive_substances_v2",1744723.77337959
4027,"Thebacon","C20 H23 N O4",341.16267,342.16995,15.215,"landfill_eg_y104","kps_psychoactive_substances_v2",208210.924982095
4027,"Thebacon","C20 H23 N O4",341.16267,342.16995,15.215,"landfill_op_y104","kps_psychoactive_substances_v2",553450.437451761
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"landfill_eg_3_10y","kps_psychoactive_substances_v2",509363.948976864
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"landfill_op_y104","kps_psychoactive_substances_v2",822372.547360468
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",603868.885555392
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",3195612.23875527
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",694640.872332997
2007,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05226,12.766,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",468960.928193902
2295,"Trimetazidine","C14 H22 N2 O3",266.16317,267.17045,5.69,"crh_inlet","kps_psychoactive_substances_v2",194816.559233822
2295,"Trimetazidine","C14 H22 N2 O3",266.16317,267.17045,5.69,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2757050.57118052
5883,"Trimetazidine","C14 H22 N2 O3",266.1632,267.17047,14.219,"landfill_op_y104","kps_psychoactive_substances_v2",757972.257625381
7481,"URB-597","C20 H22 N2 O3",338.16307,339.17035,7.254,"landfill_eg_3_10y","kps_psychoactive_substances_v2",333401.55906421
3558,"URB602","C19 H21 N O2",295.15738,296.16465,12.441,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",279723.464372071
3558,"URB602","C19 H21 N O2",295.15738,296.16465,12.441,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",113697.702558989
3558,"URB602","C19 H21 N O2",295.15738,296.16465,12.441,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",204394.573726954
3262,"Yangonin","C15 H14 O4",258.08933,259.09661,14.518,"thailand_sample_7","kps_psychoactive_substances_v2",1855652.60749157
3262,"Yangonin","C15 H14 O4",258.08933,259.09661,14.518,"thailand_sample_8","kps_psychoactive_substances_v2",1411482.13831366
3778,"Zaleplon","C17 H15 N5 O",305.12647,306.13374,13.66,"thailand_sample_7","kps_psychoactive_substances_v2",1542368.62750636
