"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
4135,"NP-016455","C11 H18 N2 O4",0.54,242.12679,243.13407,5.495,"thailand_sample_7","mz_cloud",1372653.4368738
101,"NP-018131","C15 H28 O7",-0.17,320.18345,343.17267,12.727,"landfill_eg_0_3y","mz_cloud",53611727.494402
3688,"NP-018609","C16 H30 O10",0.12,382.18394,405.17316,10.131,"lysimeter_eg_03y_171221","mz_cloud",1588882.11667876
2387,"NP-019410","C30 H42 O6",0.33,498.2983,521.28754,18.438,"landfill_eg_3_10y","mz_cloud",2656361.40215725
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"landfill_eg_0_3y","mz_cloud",5995227.15234817
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"landfill_eg_3_10y","mz_cloud",1639021.4495212
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"landfill_eg_y104","mz_cloud",709677.53263733
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"landfill_op_y104","mz_cloud",617401.796552418
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_control_eg_171221","mz_cloud",578644.364126867
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_control_eg_250122","mz_cloud",167989.898532718
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_control_op_171221","mz_cloud",500956.683065113
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_eg_03y_171221","mz_cloud",1508961.35130272
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_eg_03y_250122","mz_cloud",345554.197003687
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_eg_0_3y_14062022","mz_cloud",272343.379616862
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_eg_3_10y_171221","mz_cloud",553503.128405264
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_op0_34_140622","mz_cloud",248270.095444512
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_op_0_3y_171221","mz_cloud",392228.130186206
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_op_10y_171222","mz_cloud",259407.036814208
1079,"NP-019547","C17 H26 O5",0.35,310.17813,311.18546,16.674,"lysimeter_op_3_10y_171221","mz_cloud",272968.096296871
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"landfill_eg_0_3y","mz_cloud",2082629.49632655
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"landfill_eg_3_10y","mz_cloud",648388.214105402
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"landfill_eg_y104","mz_cloud",269609.076221243
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"landfill_op_y104","mz_cloud",284120.340077984
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_control_eg_171221","mz_cloud",787698.923644125
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_control_op_171221","mz_cloud",242859.440465501
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_eg_03y_171221","mz_cloud",1174593.07585061
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_eg_03y_250122","mz_cloud",184367.358239879
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_eg_3_10y_171221","mz_cloud",650893.142366539
2975,"NP-020240","C14 H20 O3",0.58,236.14138,237.14864,15.946,"lysimeter_op_10y_171222","mz_cloud",325194.376640853
1393,"NP-020273","C17 H26 O5",0.37,310.17814,333.16736,15.889,"landfill_eg_0_3y","mz_cloud",4717032.8214775
5932,"NP-020403","C17 H20 O3",0.43,272.14136,273.14865,16.217,"landfill_eg_0_3y","mz_cloud",212387.177831825
5932,"NP-020403","C17 H20 O3",0.43,272.14136,273.14865,16.217,"landfill_eg_3_10y","mz_cloud",735364.587951395
6045,"NP-020403","C17 H20 O3",0.37,272.14134,273.14862,13.067,"lysimeter_eg_03y_171221","mz_cloud",712516.149291551
5705,"NP-020583","C30 H52 O6",0.16,508.37647,531.36569,18.435,"thailand_sample_7","mz_cloud",810317.161083748
5705,"NP-020583","C30 H52 O6",0.16,508.37647,531.36569,18.435,"thailand_sample_8","mz_cloud",763669.518163201
3151,"NP-020713","C20 H26 O4",0.02,330.18312,331.19039,15.291,"landfill_eg_3_10y","mz_cloud",1931873.84886587
3649,"NP-020713","C20 H26 O4",-0.2,330.18304,331.19028,16.043,"lysimeter_control_op_260122","mz_cloud",1611880.18757741
4183,"NP-020713","C20 H26 O4",0.5,330.18328,331.19055,12.936,"lysimeter_eg_03y_171221","mz_cloud",1344957.61665987
7209,"NP-022531","C20 H34 O3",-0.13,322.25075,323.25806,22.508,"landfill_eg_0_3y","mz_cloud",407060.657564218
6225,"Neostigmine","C12 H18 N2 O2",0.38,222.13691,223.14419,14.243,"lysimeter_eg_3_10y_171221","mz_cloud",126980.942254105
7028,"Nicotinuric acid","C8 H8 N2 O3",-0.16,180.05346,181.06073,1.307,"lysimeter_op_7104_250122","mz_cloud",164687.169795248
1412,"Nicotinuric acid","C8 H8 N2 O3",0.13,180.05352,181.06079,5.267,"thailand_sample_6","mz_cloud",207637.266331303
1476,"Nootkatone","C15 H22 O",0.4,218.16715,219.17443,16.228,"lysimeter_control_eg_171221","mz_cloud",4429829.18405499
1476,"Nootkatone","C15 H22 O",0.4,218.16715,219.17443,16.228,"lysimeter_control_op_171221","mz_cloud",2972007.28908701
1476,"Nootkatone","C15 H22 O",0.4,218.16715,219.17443,16.228,"lysimeter_op_0_3y_171221","mz_cloud",3079589.85505004
1476,"Nootkatone","C15 H22 O",0.4,218.16715,219.17443,16.228,"lysimeter_op_3_10y_171221","mz_cloud",2526842.56336093
4753,"Nootkatone","C15 H22 O",0.42,218.16716,219.17443,17.063,"thailand_sample_7","mz_cloud",1123637.09378009
4753,"Nootkatone","C15 H22 O",0.42,218.16716,219.17443,17.063,"thailand_sample_8","mz_cloud",1095178.93591237
6848,"Norfludiazepam","C15 H10 Cl F N2 O",-2.39,288.04588,289.05316,1.372,"lysimeter_control_eg_171221","mz_cloud",501492.328495148
7527,"Norfludiazepam","C15 H10 Cl F N2 O",0.76,288.04679,289.05407,15.13,"lysimeter_eg_03y_171221","mz_cloud",208124.48355249
6848,"Norfludiazepam","C15 H10 Cl F N2 O",-2.39,288.04588,289.05316,1.372,"lysimeter_eg_0_3y_14062022","mz_cloud",169175.568490232
4494,"Norharman","C11 H8 N2",0.09,168.06876,169.07604,15.328,"thailand_sample_7","mz_cloud",1210554.68982466
4494,"Norharman","C11 H8 N2",0.09,168.06876,169.07604,15.328,"thailand_sample_8","mz_cloud",766967.651212695
4628,"Noroxymorphone","C16 H17 N O4",0.97,287.11604,288.12331,6.807,"landfill_eg_3_10y","mz_cloud",1162579.19154433
3663,"O-Arachidonoyl ethanolamine","C22 H37 N O2",-0.02,347.28242,348.2897,15.542,"landfill_eg_3_10y","mz_cloud",475462.112931059
3745,"O-Arachidonoyl ethanolamine","C22 H37 N O2",0.06,347.28245,348.28973,17.024,"thailand_sample_6","mz_cloud",426923.981386038
5628,"Oleoyl ethanolamide","C20 H39 N O2",0.04,325.29809,343.33188,19.225,"lysimeter_eg_03y_171221","mz_cloud",836593.456401438
4772,"Oxepanone","C6 H10 O2",1.21,114.06822,115.07549,17.538,"lysimeter_op_0_3y_171221","mz_cloud",1114347.2917283
2581,"Oxohongdenafil","C25 H32 N6 O4",-2.19,480.24745,481.25473,15.148,"landfill_eg_3_10y","mz_cloud",2456235.91413886
2770,"PEG Monolaurate n5","C22 H44 O7",0.05,420.30873,443.29791,20.629,"lysimeter_eg_03y_171221","mz_cloud",2262743.96538935
4487,"PEG Monolaurate n6","C24 H48 O8",0.09,464.33496,487.32416,20.653,"lysimeter_eg_03y_171221","mz_cloud",1214946.22008167
3027,"PEG n10","C20 H42 O11",-0.11,458.27266,459.27995,12.828,"landfill_eg_y104","mz_cloud",608874.94683273
3027,"PEG n10","C20 H42 O11",-0.11,458.27266,459.27995,12.828,"lysimeter_control_eg_140622","mz_cloud",345019.44221278
3027,"PEG n10","C20 H42 O11",-0.11,458.27266,459.27995,12.828,"lysimeter_control_eg_250122","mz_cloud",334868.950063877
5962,"PEG n10","C20 H42 O11",-0.02,458.2727,459.28005,14.994,"lysimeter_control_op_171221","mz_cloud",247349.443918623
3027,"PEG n10","C20 H42 O11",-0.11,458.27266,459.27995,12.828,"lysimeter_control_op_260122","mz_cloud",257721.364906656
3027,"PEG n10","C20 H42 O11",-0.11,458.27266,459.27995,12.828,"lysimeter_eg104_140622","mz_cloud",1792504.55403759
4116,"PEG n11","C22 H46 O12",0.1,502.29898,503.30627,12.826,"lysimeter_control_eg_140622","mz_cloud",278649.961110586
4116,"PEG n11","C22 H46 O12",0.1,502.29898,503.30627,12.826,"lysimeter_eg104_140622","mz_cloud",1227890.46656181
4116,"PEG n11","C22 H46 O12",0.1,502.29898,503.30627,12.826,"lysimeter_eg_0_3y_14062022","mz_cloud",193501.865466383
1417,"PEG n11","C22 H46 O12",0.05,502.29895,520.33282,15.175,"lysimeter_op3_104_140622","mz_cloud",167746.119927708
4116,"PEG n11","C22 H46 O12",0.1,502.29898,503.30627,12.826,"lysimeter_op_10y_140622","mz_cloud",1376133.56069521
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"landfill_eg_y104","mz_cloud",433385.669139382
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_control_eg_140622","mz_cloud",313329.599449448
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_eg104_140622","mz_cloud",910841.011951591
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_eg3_104_140622","mz_cloud",442244.188683547
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_eg3_104_250122","mz_cloud",749884.131259752
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_eg_0_3y_14062022","mz_cloud",132816.674679836
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_op0_34_140622","mz_cloud",660028.84259266
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_op3_104_140622","mz_cloud",798597.034121186
5353,"PEG n12","C24 H50 O13",0.2,546.32525,547.3326,12.826,"lysimeter_op_0_3y_250122","mz_cloud",766377.950084477
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"landfill_eg_y104","mz_cloud",732958.06621388
5219,"PEG n13","C26 H54 O14",0.22,590.35149,591.35883,12.826,"lysimeter_control_eg_140622","mz_cloud",422127.714173456
5219,"PEG n13","C26 H54 O14",0.22,590.35149,591.35883,12.826,"lysimeter_control_op_140622","mz_cloud",369055.867366673
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_control_op_171221","mz_cloud",950669.906239669
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_control_op_260122","mz_cloud",515279.479684946
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_eg104_140622","mz_cloud",1065324.95234553
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_eg3_104_140622","mz_cloud",777266.275061359
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_eg3_104_250122","mz_cloud",1139700.26466571
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",408872.657170883
5219,"PEG n13","C26 H54 O14",0.22,590.35149,591.35883,12.826,"lysimeter_eg_03y_250122","mz_cloud",432975.867864493
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_eg_0_3y_14062022","mz_cloud",353334.319560205
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_op0_34_140622","mz_cloud",1048327.43347324
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_op3_104_140622","mz_cloud",757784.200460282
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_op_0_3y_171221","mz_cloud",420173.841682443
4702,"PEG n13","C26 H54 O14",0.01,590.35136,608.38535,10.261,"lysimeter_op_0_3y_250122","mz_cloud",916347.163953184
5219,"PEG n13","C26 H54 O14",0.22,590.35149,591.35883,12.826,"lysimeter_op_10y_140622","mz_cloud",631984.613614126
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"crh_inlet","mz_cloud",597369.763817945
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"landfill_eg_3_10y","mz_cloud",968792.203232717
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"landfill_eg_y104","mz_cloud",827450810.287363
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"landfill_op_y104","mz_cloud",295719967.381624
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_eg_140622","mz_cloud",896474007.329731
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_eg_171221","mz_cloud",703423.97122449
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_eg_250122","mz_cloud",814559561.854766
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_op_140622","mz_cloud",804602775.967026
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_op_171221","mz_cloud",925403305.94471
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_control_op_260122","mz_cloud",637537470.853546
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg104_140622","mz_cloud",1054169955.82185
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg3_104_140622","mz_cloud",896511133.508827
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg3_104_250122","mz_cloud",1106472629.85329
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",595341231.705357
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg_03y_171221","mz_cloud",528368.23946647
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg_03y_250122","mz_cloud",653247331.30839
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg_0_3y_14062022","mz_cloud",504716988.188054
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_eg_3_10y_171221","mz_cloud",413434.038038143
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op0_34_140622","mz_cloud",1024846405.42623
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op3_104_140622","mz_cloud",894646462.700989
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op_0_3y_171221","mz_cloud",587281928.690903
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op_0_3y_250122","mz_cloud",1021423570.41281
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op_10y_140622","mz_cloud",927959316.872441
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op_10y_171222","mz_cloud",117051364.550942
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"lysimeter_op_3_10y_171221","mz_cloud",687620183.543926
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_1","mz_cloud",2614325.09187742
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_2","mz_cloud",7222655.47200758
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_3","mz_cloud",35521561.3627172
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_4","mz_cloud",255269.121082016
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_5","mz_cloud",537600.210011397
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_6","mz_cloud",1604718.00520501
4,"PEG n14","C28 H58 O15",-0.37,634.37734,652.41114,11.563,"thailand_sample_8","mz_cloud",2096970.38929922
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"crh_inlet","mz_cloud",345468.486164215
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"landfill_eg_3_10y","mz_cloud",496774.790060037
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"landfill_eg_y104","mz_cloud",348051337.576163
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"landfill_op_y104","mz_cloud",122733332.955963
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_eg_140622","mz_cloud",354294939.326957
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_eg_171221","mz_cloud",307312.699012121
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_eg_250122","mz_cloud",341680075.953734
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_op_140622","mz_cloud",307116202.972714
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_op_171221","mz_cloud",424876260.967669
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_control_op_260122","mz_cloud",254428043.775893
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_eg104_140622","mz_cloud",423545127.867507
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_eg3_104_140622","mz_cloud",358919927.632145
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_eg3_104_250122","mz_cloud",447715436.856727
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_eg_03y_250122","mz_cloud",279907103.188567
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_eg_0_3y_14062022","mz_cloud",186798250.792653
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op0_34_140622","mz_cloud",491468600.340731
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op3_104_140622","mz_cloud",395076367.966053
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op_0_3y_171221","mz_cloud",230575597.839548
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op_0_3y_250122","mz_cloud",426510560.867441
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op_10y_140622","mz_cloud",389468850.698302
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"lysimeter_op_10y_171222","mz_cloud",44379432.4514619
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"thailand_sample_1","mz_cloud",846207.588064032
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"thailand_sample_2","mz_cloud",2440811.23863612
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"thailand_sample_5","mz_cloud",205199.068186323
7,"PEG n15","C30 H62 O16",-0.73,678.40329,696.43709,11.862,"thailand_sample_6","mz_cloud",545468.267415699
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"landfill_eg_y104","mz_cloud",120435047.569469
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_control_eg_140622","mz_cloud",112285148.338687
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_control_eg_250122","mz_cloud",111602248.371841
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_control_op_140622","mz_cloud",100237060.671952
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_control_op_260122","mz_cloud",84425933.2695595
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg104_140622","mz_cloud",140344053.479926
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg3_104_140622","mz_cloud",120588187.367737
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg3_104_250122","mz_cloud",161678406.333619
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",69669148.23918
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg_03y_250122","mz_cloud",87751711.3971915
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_eg_0_3y_14062022","mz_cloud",60301123.9038058
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_op3_104_140622","mz_cloud",133439918.848776
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_op_0_3y_171221","mz_cloud",77222140.1658196
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_op_0_3y_250122","mz_cloud",130478414.051154
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_op_10y_140622","mz_cloud",136622640.513449
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"lysimeter_op_3_10y_171221","mz_cloud",98646531.549093
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"thailand_sample_1","mz_cloud",264468.516984338
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"thailand_sample_2","mz_cloud",730300.364147648
29,"PEG n16","C32 H66 O17",-0.6,722.42956,740.46338,12.141,"thailand_sample_6","mz_cloud",192764.202973693
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"landfill_eg_y104","mz_cloud",59285892.6562507
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"landfill_op_y104","mz_cloud",24748053.9451521
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_control_eg_140622","mz_cloud",49164240.1935724
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_control_eg_250122","mz_cloud",60609062.5501856
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_control_op_140622","mz_cloud",44706963.5677906
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_control_op_171221","mz_cloud",70280304.3319006
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_control_op_260122","mz_cloud",38524200.2844806
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg104_140622","mz_cloud",59720531.6859439
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg3_104_140622","mz_cloud",56396712.6241981
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg3_104_250122","mz_cloud",66869753.5843292
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",34702066.5028504
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg_03y_250122","mz_cloud",48473956.8850488
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_eg_0_3y_14062022","mz_cloud",33273411.3331407
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op0_34_140622","mz_cloud",70445609.9158576
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op3_104_140622","mz_cloud",59158283.61357
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op_0_3y_171221","mz_cloud",38104927.1512614
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op_0_3y_250122","mz_cloud",69362521.5315261
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op_10y_140622","mz_cloud",62665175.2633604
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op_10y_171222","mz_cloud",10601198.3751403
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"lysimeter_op_3_10y_171221","mz_cloud",47129707.0041175
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"thailand_sample_1","mz_cloud",473792.731236411
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"thailand_sample_2","mz_cloud",1082484.70746191
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"thailand_sample_3","mz_cloud",4383608.62594942
69,"PEG n5","C10 H22 O6",0.54,238.14177,239.14904,8.34,"thailand_sample_6","mz_cloud",268950.85517154
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"landfill_eg_y104","mz_cloud",101588279.541231
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"landfill_op_y104","mz_cloud",41088666.7369103
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_control_eg_140622","mz_cloud",84112212.2162318
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_control_eg_250122","mz_cloud",99883237.433598
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_control_op_140622","mz_cloud",75267813.3525181
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_control_op_171221","mz_cloud",122883998.650317
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_control_op_260122","mz_cloud",66422355.0752835
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg104_140622","mz_cloud",107653790.169833
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg3_104_140622","mz_cloud",99972933.3019107
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg3_104_250122","mz_cloud",120899126.104253
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",60382015.3333307
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg_03y_250122","mz_cloud",82962668.5305836
38,"PEG n6","C12 H26 O7",0.58,282.16802,283.17529,8.982,"lysimeter_eg_0_3y_14062022","mz_cloud",56499486.7620536
