"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"landfill_op_y104","kps_pharmaceuticals_oct22",2396359.77531117
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",790859.933697179
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",405026.427861649
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2355412.32635643
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",616354.463303106
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",14598339.1397151
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",2491732.17205558
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",2868352.12215071
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",578528.415132298
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1029818.87179877
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",583370.098737777
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",148371.709172674
424,"[Climbazol]",NA,292.09895,293.10623,15.933,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1128034.77401868
4783,"[Cotinine]",NA,176.095,177.10228,2.337,"landfill_op_y104","kps_pharmaceuticals_oct22",673405.320102555
4783,"[Cotinine]",NA,176.095,177.10228,2.337,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1109436.08846676
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"landfill_eg_y104","kps_pharmaceuticals_oct22",432993.996805898
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"landfill_op_y104","kps_pharmaceuticals_oct22",212149.028676706
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",464374.576469994
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",561764.871799592
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",514900.195757056
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",841210.758006149
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",356871.336343259
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",586623.4127378
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",746812.316020377
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",735954.508597344
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",346212.314605863
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",476735.614166032
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",324696.037747554
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",949025.422513065
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",666058.301392916
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",393512.926924774
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",742501.611039635
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",623584.424269725
5237,"[Cyclophosphamide]",NA,260.02466,261.03194,5.414,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",468848.758174631
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",11218100.183678
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",765815.536531162
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",371132.474622732
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",6392584.14252649
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",6365338.05597672
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"thailand_sample_3","kps_pharmaceuticals_oct22",507904.396481611
569,"[Decamethyltetrasiloxane (MD2M)]",NA,310.12642,333.11564,7.724,"thailand_sample_4","kps_pharmaceuticals_oct22",510264.328538334
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",2054792.2773334
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",432862.595032456
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"landfill_eg_y104","kps_pharmaceuticals_oct22",589639.194413587
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"landfill_op_y104","kps_pharmaceuticals_oct22",1245666.60347565
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",187105.66626005
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1291666.87680032
554,"[Ethosuximide]",NA,141.07905,142.08633,2.998,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",11432785.8237624
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",440041.063709845
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",597675.042936891
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",185663.680966578
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",389210.036319008
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",293796.394353013
313,"[Ethosuximide]",NA,141.07904,142.08632,4.842,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",920795.658162323
4204,"[Ethosuximide]",NA,141.07904,142.08632,1.313,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",326211.770664037
554,"[Ethosuximide]",NA,141.07905,142.08633,2.998,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",9493558.97127915
949,"[Ethosuximide]",NA,141.07905,142.08633,2.288,"thailand_sample_8","kps_pharmaceuticals_oct22",6519816.47505469
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_fst1","kps_pharmaceuticals_oct22",880044.16516998
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_fst2","kps_pharmaceuticals_oct22",930570.006729099
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_fst3","kps_pharmaceuticals_oct22",896342.525797314
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_fst4","kps_pharmaceuticals_oct22",859859.980803888
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_fst5","kps_pharmaceuticals_oct22",898619.642180928
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"crh_inlet","kps_pharmaceuticals_oct22",871056.340853409
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1233027.40771926
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1582975.4436967
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"landfill_eg_y104","kps_pharmaceuticals_oct22",1215908.93889663
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"landfill_op_y104","kps_pharmaceuticals_oct22",1252625.14079274
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",990173.644474175
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1304221.40898194
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1245219.98108356
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",992357.084699573
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1106365.79658208
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",979747.502072231
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",996510.519027936
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",966081.195940325
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",999230.105491002
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",947599.811449811
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1318117.49651551
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1242444.93327277
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",1012654.38322461
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",930599.561800851
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1278685.61930536
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",945779.787695055
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",993488.595522257
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1227400.90661402
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",972301.860238145
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",1190987.31734885
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1180281.5276991
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1230413.96385598
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",951834.181174072
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",955669.263605084
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_1","kps_pharmaceuticals_oct22",1202230.57359464
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_2","kps_pharmaceuticals_oct22",1225508.43022654
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_3","kps_pharmaceuticals_oct22",1174810.84837778
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_4","kps_pharmaceuticals_oct22",1256548.4878781
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_5","kps_pharmaceuticals_oct22",1204989.92327354
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_6","kps_pharmaceuticals_oct22",1206406.05155916
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_7","kps_pharmaceuticals_oct22",1116423.39741445
3701,"[Ethyl paraben]",NA,166.06303,167.0703,16.912,"thailand_sample_8","kps_pharmaceuticals_oct22",1222652.85540429
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"crh_fst1","kps_pharmaceuticals_oct22",1914265.56270438
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"crh_fst2","kps_pharmaceuticals_oct22",1523712.16784119
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"crh_fst3","kps_pharmaceuticals_oct22",1183862.35342514
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"crh_fst4","kps_pharmaceuticals_oct22",1601631.27996928
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"crh_fst5","kps_pharmaceuticals_oct22",1565230.05623109
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",164483.770587355
105,"[Ethylenediaminetetraacetic acid]",NA,292.09081,293.09809,1.267,"thailand_sample_5","kps_pharmaceuticals_oct22",52143792.0725436
3977,"[Formylpiperidine]",NA,113.0842,114.09148,6.56,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",307726.514987078
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3568456.68326698
2072,"[Formylpiperidine]",NA,113.08421,114.09148,6.342,"landfill_op_y104","kps_pharmaceuticals_oct22",307806.513118954
3977,"[Formylpiperidine]",NA,113.0842,114.09148,6.56,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",141060.097546996
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1583345.13243579
3977,"[Formylpiperidine]",NA,113.0842,114.09148,6.56,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",141975.978455093
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2364436.52295112
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",2414419.80249318
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",815954.151559425
1925,"[Formylpiperidine]",NA,113.0842,114.09148,1.842,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",3348587.7345807
3977,"[Formylpiperidine]",NA,113.0842,114.09148,6.56,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",104154.653520442
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",760697.967786694
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1133487.25480917
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",801049.003849751
7184,"[Formylpiperidine]",NA,113.08413,114.09147,6.194,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",155212.763138999
3977,"[Formylpiperidine]",NA,113.0842,114.09148,6.56,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",176940.23665802
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",938886.246255188
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",2711388.57191598
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",830061.03728784
7184,"[Formylpiperidine]",NA,113.08413,114.09147,6.194,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",150871.400581197
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1386339.46670219
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",467539.428264094
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_1","kps_pharmaceuticals_oct22",956251.349602232
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_2","kps_pharmaceuticals_oct22",1098600.08525401
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_3","kps_pharmaceuticals_oct22",841348.955725382
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_4","kps_pharmaceuticals_oct22",1141756.14500728
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_5","kps_pharmaceuticals_oct22",1237679.63775699
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_6","kps_pharmaceuticals_oct22",982066.53347499
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_7","kps_pharmaceuticals_oct22",1024824.17394255
1819,"[Formylpiperidine]",NA,113.0842,114.09147,12.875,"thailand_sample_8","kps_pharmaceuticals_oct22",1878875.98626076
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",2092081.61233505
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",987088.907228565
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"landfill_op_y104","kps_pharmaceuticals_oct22",651472.55920173
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",663376.118945598
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",396858.641079364
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",418560.530971283
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1706189.96470442
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",713101.2258167
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",2081137.97638644
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",581732.629315609
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",915243.515311236
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",195365.152133198
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",882538.173472606
6482,"[Gemfibrozil]",NA,250.15703,251.16431,12.28,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",593489.525062065
2961,"[Gemfibrozil]",NA,250.15703,251.1643,17.574,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",516679.354060855
4028,"[Gemfibrozil]",NA,250.15701,251.1643,14.593,"thailand_sample_7","kps_pharmaceuticals_oct22",1420682.33310729
1352,"[Gemfibrozil]",NA,250.15703,251.16431,14.949,"thailand_sample_8","kps_pharmaceuticals_oct22",834642.523106469
4774,"[Hexobarbital]",NA,236.11617,237.12344,5.31,"crh_inlet","kps_pharmaceuticals_oct22",174917.196314579
2533,"[Hexobarbital]",NA,236.11619,237.12346,5.509,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",149551.736142107
1648,"[Hexobarbital]",NA,236.1162,237.12348,11.171,"thailand_sample_7","kps_pharmaceuticals_oct22",3722499.50279358
1648,"[Hexobarbital]",NA,236.1162,237.12348,11.171,"thailand_sample_8","kps_pharmaceuticals_oct22",3944125.96894116
4854,"[Ibuprofen]",NA,206.13069,207.13797,12.072,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1087294.35408863
4284,"[Ibuprofen]",NA,206.13071,207.13798,13.843,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",585586.692678054
4284,"[Ibuprofen]",NA,206.13071,207.13798,13.843,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",634791.83990488
6467,"[Ibuprofen]",NA,206.13072,207.13799,12.989,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",288953.461916972
4284,"[Ibuprofen]",NA,206.13071,207.13798,13.843,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1297312.74005542
4284,"[Ibuprofen]",NA,206.13071,207.13798,13.843,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",419971.006673433
4284,"[Ibuprofen]",NA,206.13071,207.13798,13.843,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",547894.459231193
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",694090.838585345
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",112213.460347549
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",166747.788925615
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",279911.76824884
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",184952.181598128
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",589250.384457461
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",104217.404026035
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",386920.720144238
6112,"[Loratadine]",NA,382.14381,383.15109,5.087,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",115572.275588668
7958,"[Lovastatin]",NA,404.25655,405.26373,16.777,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",100903.909419708
3121,"[Methicillin]",NA,380.10409,381.11137,9.62,"thailand_sample_7","kps_pharmaceuticals_oct22",1950588.31446525
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",686450.468609027
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",3614114.62981916
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1694447.48943304
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",9483578.43894453
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",3434145.93686962
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",3721098.86244097
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",8941379.83797852
673,"[Methylphenylisocyanate]",NA,133.05285,134.06012,9.396,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",8405612.6415824
4877,"[Methylphenylisocyanate]",NA,133.05284,134.06011,9.791,"thailand_sample_7","kps_pharmaceuticals_oct22",1078556.98913271
4877,"[Methylphenylisocyanate]",NA,133.05284,134.06011,9.791,"thailand_sample_8","kps_pharmaceuticals_oct22",929214.632714299
3209,"[Musk ketone]",NA,294.12166,295.12894,5.252,"crh_inlet","kps_pharmaceuticals_oct22",139953.392315787
3209,"[Musk ketone]",NA,294.12166,295.12894,5.252,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",969532.424503838
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"crh_fst1","kps_pharmaceuticals_oct22",465430.540879842
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"crh_fst2","kps_pharmaceuticals_oct22",330668.448605204
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"crh_inlet","kps_pharmaceuticals_oct22",756482.127784504
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",147807.845999542
458,"[N-Acetylmorpholine]",NA,129.07908,130.08635,1.348,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",13602120.5522763
458,"[N-Acetylmorpholine]",NA,129.07908,130.08635,1.348,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",424130.55913729
458,"[N-Acetylmorpholine]",NA,129.07908,130.08635,1.348,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1371085.33678124
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",358840.286942423
5890,"[N-Acetylmorpholine]",NA,129.07907,130.08635,1.199,"thailand_sample_1","kps_pharmaceuticals_oct22",243189.876493407
458,"[N-Acetylmorpholine]",NA,129.07908,130.08635,1.348,"thailand_sample_3","kps_pharmaceuticals_oct22",400463.877832771
4883,"[Oxprenolol]",NA,265.16796,266.17524,6.266,"crh_fst1","kps_pharmaceuticals_oct22",147021.995669915
4883,"[Oxprenolol]",NA,265.16796,266.17524,6.266,"crh_fst2","kps_pharmaceuticals_oct22",110374.834868203
4883,"[Oxprenolol]",NA,265.16796,266.17524,6.266,"crh_fst3","kps_pharmaceuticals_oct22",156155.449124476
