"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",2870308.25378771,9.5,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",642173.661590626,9.7,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",477107.1953891,8.8,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",224326.013164001,5.2,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",826741.47106393,9.1,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",287882.771000316,8.8,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",251624.689294808,7.7,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",756571.079823512,7,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",564526.224297019,7.5,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",268528.432524644,7.2,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",303956.248700514,8.8,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",513826.473147791,9.1,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",172620.272413741,7.9,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_1",501163.103105952,8.6,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_2",361921.15628743,7.7,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_3",3274092.8862972,8.4,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_4",106735.165203666,8.2,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_5",239221.864571956,8.5,"kps_pharmaceuticals_oct22","Single match found"
1963,"Triethanolamine_1.237","Triethanolamine","C6 H15 N O3","Full match","Full match","Full match",0.26,149.10523,150.11252,1.237,3274092.8862972,1,98.9,95.8,"DDA for preferred ion","[M+H]+1","thailand_sample_6",151429.497420531,8.5,"kps_pharmaceuticals_oct22","Single match found"
5696,"Triethyl phosphate (TEP)_8.381","Triethyl phosphate (TEP)","C6 H15 O4 P","Not the top hit","Invalid mass","Full match",-1.6,182.0705,183.07778,8.381,812252.903157063,6,85,68.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",245884.133149037,6.1,"kps_pharmaceuticals_oct22","Single match found"
2779,"Triethyl phosphate (TEP)_9.549","Triethyl phosphate (TEP)","C6 H15 O4 P","Not the top hit","Invalid mass","Full match",-1.82,182.07046,183.0778,9.549,2255141.50311617,5,71.5,45.1,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",2255141.50311617,6.7,"kps_pharmaceuticals_oct22","Single match found"
5696,"Triethyl phosphate (TEP)_8.381","Triethyl phosphate (TEP)","C6 H15 O4 P","Not the top hit","Invalid mass","Full match",-1.6,182.0705,183.07778,8.381,812252.903157063,6,85,68.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",126618.888090455,6.5,"kps_pharmaceuticals_oct22","Single match found"
5696,"Triethyl phosphate (TEP)_8.381","Triethyl phosphate (TEP)","C6 H15 O4 P","Not the top hit","Invalid mass","Full match",-1.6,182.0705,183.07778,8.381,812252.903157063,6,85,68.6,"DDA for preferred ion","[M+H]+1","thailand_sample_8",812252.903157063,7,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",6306136.17817286,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",2323584.2756547,7.8,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",5685653.33559581,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",6153442.68325406,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",5139512.51763103,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",7516392.51984309,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",4274685.53528264,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",7127034.94843811,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",6249078.61353359,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",8107163.60671491,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",3915917.66876984,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",5028118.91601751,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",3554137.9770394,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",7687556.63898951,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",6701281.39592803,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",3903749.72560706,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",7225284.55779521,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",6975374.63986504,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",1131001.42556245,8,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",4944636.13259687,8.4,"kps_pharmaceuticals_oct22","Single match found"
792,"Triethylene glycol_6.641","Triethylene glycol","C6 H14 O4","Full match","No results","Full match",0.34,150.08926,151.09654,6.641,8107163.60671491,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_3",457651.285734205,8.3,"kps_pharmaceuticals_oct22","Single match found"
8322,"Triethylenemelamine_14.807","Triethylenemelamine","C9 H12 N6","Full match","No results","Full match",1.37,204.11262,205.1199,14.807,137106.48884173,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",137106.48884173,7.4,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","crh_inlet",288069.50173509,7.7,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1595868.78619158,7.8,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",194598.138156163,7.4,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",325838.792482626,7.2,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",247973.860899069,7.7,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",193493.243538986,6.3,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",219925.971199884,6.8,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",398824.920457703,7.7,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",263968.979246911,7.7,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",417357.360097193,7.2,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",264732.6250894,7.2,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",237869.910812103,7.9,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",168692.633895084,6.8,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",1098833.08071198,8,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",293623.925270145,7.7,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",164664.966165892,5.2,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",248473.104215706,7.2,"kps_pharmaceuticals_oct22","Single match found"
3671,"Triflupromazine_5.076","Triflupromazine","C18 H19 F3 N2 S","No match","Invalid mass","Full match",-0.43,352.12195,353.12923,5.076,1595868.78619158,8,88.9,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",180948.287424463,7.4,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1659891.86617342,7.3,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",629494.245239856,8,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",136477.690746706,6.3,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",593642.828516479,7,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",1437488.1344404,7.8,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1103767.71414276,7,"kps_pharmaceuticals_oct22","Single match found"
3572,"Trilostane_15.251","Trilostane","C20 H27 N O3","Not the top hit","Full match","Full match",0.16,329.19915,330.20643,15.251,1659891.86617342,2,93.7,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",294376.0385405,5.5,"kps_pharmaceuticals_oct22","Single match found"
2353,"Trimebutine_15.674","Trimebutine","C22 H29 N O5","Not the top hit","Invalid mass","Full match",-0.06,387.20455,388.21185,15.674,2688363.03543604,1,60.6,46.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2688363.03543604,7.8,"kps_pharmaceuticals_oct22","Single match found"
2295,"Trimetazidine_5.69","Trimetazidine","C14 H22 N2 O3","Not the top hit","Partial match","Full match",0.5,266.16317,267.17045,5.69,2757050.57118052,3,97.5,95.9,"DDA for preferred ion","[M+H]+1","crh_inlet",194816.559233822,7.9,"kps_psychoactive_substances_v2","Single match found"
2295,"Trimetazidine_5.69","Trimetazidine","C14 H22 N2 O3","Not the top hit","Partial match","Full match",0.5,266.16317,267.17045,5.69,2757050.57118052,3,97.5,95.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2757050.57118052,8.4,"kps_psychoactive_substances_v2","Single match found"
5883,"Trimetazidine_14.219","Trimetazidine","C14 H22 N2 O3","Full match","Not the top hit","Full match",0.58,266.1632,267.17047,14.219,757972.257625381,3,79.5,9,"DDA for preferred ion","[M+H]+1","landfill_op_y104",757972.257625381,5.3,"kps_psychoactive_substances_v2","Single match found"
5468,"Trimethadione_1.307","Trimethadione","C6 H9 N O3","Full match","No results","Full match",0.41,143.0583,144.06558,1.307,879193.561853804,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",366575.812308465,7.7,"kps_pharmaceuticals_oct22","Single match found"
5468,"Trimethadione_1.307","Trimethadione","C6 H9 N O3","Full match","No results","Full match",0.41,143.0583,144.06558,1.307,879193.561853804,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",879193.561853804,5.3,"kps_pharmaceuticals_oct22","Single match found"
2656,"Trimetrexate_13.938","Trimetrexate","C19 H23 N5 O3","Not the top hit","Invalid mass","Full match",-3.79,369.17869,370.18597,13.938,2377312.34446222,4,83,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2377312.34446222,8.9,"kps_pharmaceuticals_oct22","Single match found"
4621,"Triptolide_9.733","Triptolide","C20 H24 O6","No match","Full match","Full match",-0.09,360.15726,361.16457,9.733,1164642.11333167,9,84.3,9.2,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1164642.11333167,5.3,"kps_pharmaceuticals_oct22","Single match found"
1599,"Triptolide_13.168","Triptolide","C20 H24 O6","No match","Full match","Full match",-0.3,360.15718,361.16446,13.168,4048125.3327014,9,83.1,9.2,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4048125.3327014,8.4,"kps_pharmaceuticals_oct22","Single match found"
1599,"Triptolide_13.168","Triptolide","C20 H24 O6","No match","Full match","Full match",-0.3,360.15718,361.16446,13.168,4048125.3327014,9,83.1,9.2,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1344535.51435222,7.8,"kps_pharmaceuticals_oct22","Single match found"
1599,"Triptolide_13.168","Triptolide","C20 H24 O6","No match","Full match","Full match",-0.3,360.15718,361.16446,13.168,4048125.3327014,9,83.1,9.2,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1335054.58895014,7.3,"kps_pharmaceuticals_oct22","Single match found"
5824,"Tropicamide_11.549","Tropicamide","C17 H20 N2 O2","Not the top hit","Invalid mass","Full match",4.15,284.15366,285.16098,11.549,775052.761015848,1,69.5,8.5,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",680952.77345844,8,"kps_pharmaceuticals_oct22","Multiple matches found"
5824,"Tropicamide_11.549","Tropicamide","C17 H20 N2 O2","Not the top hit","Invalid mass","Full match",4.15,284.15366,285.16098,11.549,775052.761015848,1,69.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",458946.476933266,7.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4124151.19943753,9.5,"mz_cloud","No matches found"
3549,"Tropinone_6.743","Tropinone","C8 H13 N O","Full match","Full match","No results",0.45,139.09978,140.10705,6.743,1672717.19748438,1,85.6,53.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",750058.690975712,7.5,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",120594.095724815,6.5,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",688279.404391836,8,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",204769.650551171,7.4,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",141858.034972469,6.8,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1218904.84640361,8.6,"mz_cloud","No matches found"
1574,"Tropinone_10.808","Tropinone","C8 H13 N O","Full match","Full match","No results",0.52,139.09979,140.10706,10.808,4124151.19943753,1,81.5,50.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1263607.1146951,8.6,"mz_cloud","No matches found"
2791,"Trospectomycin_18.202","Trospectomycin","C17 H30 N2 O7","Not the top hit","Invalid mass","Full match",4.3,374.20691,375.21414,18.202,2241908.31495375,2,69.3,44.1,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",795038.590142683,5.9,"kps_pharmaceuticals_oct22","Single match found"
