"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc003"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc004"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc005"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc007"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc008"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc009"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc010"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc011"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc012"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc013"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc014"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc020"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc023"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc15"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc16"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc17"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"sc18"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",294.18728,295.19456,22.084,"solution"
786,"Tetraethylene glycol diethyl ether","C12 H26 O5",250.17811,273.16733,11.127,"sc007"
2894,"Tetraethylene glycol diethyl ether","C12 H26 O5",250.17811,251.18542,11.426,"sc17"
1752,"Tetraethylene glycol diethyl ether","C12 H26 O5",250.17812,273.16734,12.766,"sc18"
2588,"Tetrahydrogestrinone","C21 H28 O2",312.2089,313.21617,19.05,"sc004"
2588,"Tetrahydrogestrinone","C21 H28 O2",312.2089,313.21617,19.05,"sc008"
2588,"Tetrahydrogestrinone","C21 H28 O2",312.2089,313.21617,19.05,"sc16"
2588,"Tetrahydrogestrinone","C21 H28 O2",312.2089,313.21617,19.05,"solution"
3751,"Tetranor-12(S)-HETE","C16 H26 O3",266.18835,267.19559,17.812,"sc16"
3934,"Tetrazepam","C16 H17 Cl N2 O",288.10313,289.11041,11.458,"sc003"
3934,"Tetrazepam","C16 H17 Cl N2 O",288.10313,289.11041,11.458,"sc004"
3934,"Tetrazepam","C16 H17 Cl N2 O",288.10313,289.11041,11.458,"sc008"
9683,"Tetrazepam","C16 H17 Cl N2 O",288.10392,289.11119,19.202,"sc012"
3934,"Tetrazepam","C16 H17 Cl N2 O",288.10313,289.11041,11.458,"sc014"
3934,"Tetrazepam","C16 H17 Cl N2 O",288.10313,289.11041,11.458,"sc023"
9683,"Tetrazepam","C16 H17 Cl N2 O",288.10392,289.11119,19.202,"sc16"
4714,"Thebacon","C20 H23 N O4",341.16269,342.16997,8.299,"sc013"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc007"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc008"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc012"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc16"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc17"
3301,"Thenalidine","C17 H22 N2 S",286.15062,287.1579,1.177,"sc18"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc003"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc004"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc007"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc008"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc010"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc012"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc013"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc020"
150,"Theobromine","C7 H8 N4 O2",180.06479,181.07207,6.783,"sc15"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc003"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc004"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc008"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc009"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc011"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc013"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc014"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc020"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc023"
2527,"Thiabendazole","C10 H7 N3 S",201.03609,202.04337,8.317,"sc15"
2503,"Thiamylal","C12 H18 N2 O2 S",254.10898,255.11626,5.724,"sc007"
3269,"Thieno[3","C19 H17 N5 O3 S2",427.07515,428.08243,12.172,"sc007"
9599,"Thiolutin_BTM03641","C7 H10 N2 O2 S2",218.01936,219.02663,1.209,"sc002"
9599,"Thiolutin_BTM03641","C7 H10 N2 O2 S2",218.01936,219.02663,1.209,"sc005"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc004"
936,"Thioridazine","C21 H26 N2 S2",370.15542,371.1627,20.175,"sc008"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc010"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc013"
1671,"Thioridazine","C21 H26 N2 S2",370.15541,371.16268,21.014,"sc014"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc020"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc023"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"sc17"
305,"Thioridazine","C21 H26 N2 S2",370.15539,371.16267,20.762,"solution"
7953,"Thymine","C5 H6 N2 O2",126.04305,127.05032,4.875,"sc002"
1529,"Thymine","C5 H6 N2 O2",126.04309,127.05036,2.867,"sc003"
5608,"Thymine","C5 H6 N2 O2",126.04304,127.05032,7.803,"sc004"
7953,"Thymine","C5 H6 N2 O2",126.04305,127.05032,4.875,"sc005"
7953,"Thymine","C5 H6 N2 O2",126.04305,127.05032,4.875,"sc013"
5608,"Thymine","C5 H6 N2 O2",126.04304,127.05032,7.803,"sc15"
5608,"Thymine","C5 H6 N2 O2",126.04304,127.05032,7.803,"sc16"
5966,"Thymol","C10 H14 O",150.10452,151.11182,3.332,"sc014"
89,"Tiadenol [INN:DCF]","C14 H30 O2 S2",294.16793,317.15717,10.846,"sc020"
6562,"Tiagabine","C20 H25 N O2 S2",375.13174,376.13902,16.113,"sc003"
3153,"Tilidine","C17 H23 N O2",273.17296,274.18024,18.291,"sc005"
9248,"Tilidine","C17 H23 N O2",273.17295,274.18022,18.952,"sc023"
8429,"Tilidine","C17 H23 N O2",273.17297,274.18024,8.521,"sc18"
2389,"Tipelukast","C29 H38 O7 S",530.23194,531.23921,15.176,"sc003"
2389,"Tipelukast","C29 H38 O7 S",530.23194,531.23921,15.176,"sc004"
1331,"Tipelukast","C29 H38 O7 S",530.23173,531.23901,15.153,"sc007"
1006,"Tipelukast","C29 H38 O7 S",530.23187,531.23914,15.12,"sc008"
1006,"Tipelukast","C29 H38 O7 S",530.23187,531.23914,15.12,"sc020"
1006,"Tipelukast","C29 H38 O7 S",530.23187,531.23914,15.12,"sc023"
1006,"Tipelukast","C29 H38 O7 S",530.23187,531.23914,15.12,"sc15"
1006,"Tipelukast","C29 H38 O7 S",530.23187,531.23914,15.12,"sc16"
7216,"Tirasemtiv","C12 H14 N4 O",230.11687,231.12415,14.633,"sc020"
5946,"Tivirapine","C16 H20 Cl N3 S",321.1074,322.11468,11.145,"sc003"
5946,"Tivirapine","C16 H20 Cl N3 S",321.1074,322.11468,11.145,"sc004"
5946,"Tivirapine","C16 H20 Cl N3 S",321.1074,322.11468,11.145,"sc007"
5946,"Tivirapine","C16 H20 Cl N3 S",321.1074,322.11468,11.145,"sc020"
1355,"Tixocortol","C21 H30 O4 S",378.18656,379.19384,8.616,"sc004"
1475,"Tocainide","C11 H16 N2 O",192.1263,193.13358,6.108,"sc014"
1475,"Tocainide","C11 H16 N2 O",192.1263,193.13358,6.108,"sc15"
2268,"Tofacitinib","C16 H20 N6 O",312.17037,313.17765,18.368,"sc008"
2268,"Tofacitinib","C16 H20 N6 O",312.17037,313.17765,18.368,"sc014"
2268,"Tofacitinib","C16 H20 N6 O",312.17037,313.17765,18.368,"sc020"
2711,"Tofacitinib","C16 H20 N6 O",312.17039,313.17766,17.84,"sc023"
2268,"Tofacitinib","C16 H20 N6 O",312.17037,313.17765,18.368,"sc15"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc003"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc004"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc008"
6942,"Tolazoline","C10 H12 N2",160.10008,161.10741,6.457,"sc010"
6942,"Tolazoline","C10 H12 N2",160.10008,161.10741,6.457,"sc012"
6942,"Tolazoline","C10 H12 N2",160.10008,161.10741,6.457,"sc013"
5477,"Tolazoline","C10 H12 N2",160.10009,161.10737,3.906,"sc014"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc020"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc023"
228,"Tolazoline","C10 H12 N2",160.1001,161.10737,9.341,"sc15"
6942,"Tolazoline","C10 H12 N2",160.10008,161.10741,6.457,"sc17"
8390,"Tolbutamide","C12 H18 N2 O3 S",270.10389,271.11116,8.122,"sc15"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc003"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc004"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc007"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc008"
3723,"Tolfenamic acid","C14 H12 Cl N O2",261.05657,279.09043,20.171,"sc011"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc020"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc023"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc15"
1760,"Tolfenamic acid","C14 H12 Cl N O2",261.05576,262.06304,12.618,"sc16"
3723,"Tolfenamic acid","C14 H12 Cl N O2",261.05657,279.09043,20.171,"sc18"
3018,"Toloxatone","C11 H13 N O3",207.08955,208.09683,9.203,"sc009"
4057,"Tolperisone","C16 H23 N O",245.17808,246.18536,17.351,"sc010"
4057,"Tolperisone","C16 H23 N O",245.17808,246.18536,17.351,"sc011"
4057,"Tolperisone","C16 H23 N O",245.17808,246.18536,17.351,"sc023"
6984,"Torsemide","C16 H20 N4 O3 S",348.12498,349.13226,17.316,"sc008"
9120,"Torsemide","C16 H20 N4 O3 S",348.12495,349.13223,19.177,"sc012"
2652,"Torsemide","C16 H20 N4 O3 S",348.12488,349.13216,15.436,"sc020"
3913,"Torsemide","C16 H20 N4 O3 S",348.1249,349.13218,16.557,"sc18"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc003"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc004"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc007"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc014"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc020"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc15"
145,"Tozadenant","C19 H26 N4 O4 S",406.1669,407.17418,20.009,"sc16"
2050,"Tramadol","C16 H25 N O2",263.18863,264.19591,8.7,"sc001"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc003"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc004"
7604,"Tramadol","C16 H25 N O2",263.18861,264.19589,16.223,"sc005"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc007"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc008"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc020"
2050,"Tramadol","C16 H25 N O2",263.18863,264.19591,8.7,"sc023"
1193,"Tramadol","C16 H25 N O2",263.18861,264.19589,9.542,"sc16"
4323,"Tranexamic acid","C8 H15 N O2",157.11034,158.11762,8.522,"sc003"
4323,"Tranexamic acid","C8 H15 N O2",157.11034,158.11762,8.522,"sc004"
5793,"Tranexamic acid","C8 H15 N O2",157.11031,158.11759,7.379,"sc007"
6965,"Tranexamic acid","C8 H15 N O2",157.11033,158.11761,6.609,"sc013"
6633,"Tranexamic acid","C8 H15 N O2",157.11032,158.1176,8.095,"sc15"
6633,"Tranexamic acid","C8 H15 N O2",157.11032,158.1176,8.095,"sc16"
1488,"Trazeolide","C20 H28 O3",316.20388,339.19309,18.098,"sc002"
243,"Trazeolide","C20 H28 O3",316.20393,317.21121,17.431,"sc013"
4901,"Triacanthine","C10 H13 N5",203.1171,204.12438,9.883,"sc007"
4901,"Triacanthine","C10 H13 N5",203.1171,204.12438,9.883,"sc008"
4901,"Triacanthine","C10 H13 N5",203.1171,204.12438,9.883,"sc014"
4901,"Triacanthine","C10 H13 N5",203.1171,204.12438,9.883,"sc15"
2719,"Triapine","C7 H9 N5 S",195.0579,196.06518,8.773,"sc003"
2719,"Triapine","C7 H9 N5 S",195.0579,196.06518,8.773,"sc023"
2719,"Triapine","C7 H9 N5 S",195.0579,196.06518,8.773,"sc15"
2719,"Triapine","C7 H9 N5 S",195.0579,196.06518,8.773,"sc16"
2906,"Triazolam","C17 H12 Cl2 N4",342.045,343.05228,12.421,"sc003"
1988,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05225,12.163,"sc007"
1988,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05225,12.163,"sc020"
4805,"Triazolam","C17 H12 Cl2 N4",342.04505,343.05233,13.354,"sc023"
1988,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05225,12.163,"sc15"
1988,"Triazolam","C17 H12 Cl2 N4",342.04498,343.05225,12.163,"sc16"
5010,"Triazolopyridine","C18 H15 F N4 O",322.12398,323.13125,14.34,"sc007"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc001"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc002"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc003"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc004"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc005"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc007"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc008"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc009"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc010"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc011"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc012"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc013"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc014"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc020"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc023"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc15"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc16"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc17"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"sc18"
384,"Tricaprylin","C27 H50 O6",470.36076,493.34998,24.094,"solution"
3559,"Trichostatin A","C17 H22 N2 O3",302.16314,303.17042,13.572,"sc004"
3559,"Trichostatin A","C17 H22 N2 O3",302.16314,303.17042,13.572,"sc020"
4497,"Trichostatin A","C17 H22 N2 O3",302.16322,303.17051,15.051,"sc023"
3839,"Triciribine","C13 H16 N6 O4",320.12363,321.1309,9.337,"sc003"
7206,"Triciribine","C13 H16 N6 O4",320.12384,321.13111,10.242,"sc004"
4032,"Triciribine","C13 H16 N6 O4",320.12375,321.13103,7.556,"sc005"
2985,"Triciribine","C13 H16 N6 O4",320.12384,321.13112,10.682,"sc009"
3411,"Tridemorph","C19 H39 N O",297.30324,298.31052,19.486,"sc007"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc001"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc003"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc004"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc005"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc007"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc009"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc010"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc011"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc012"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc013"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc023"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc16"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc17"
4588,"Triethanolamine","C6 H15 N O3",149.10527,150.11255,1.196,"sc18"
2205,"Triethylene glycol","C6 H14 O4",150.08929,151.09657,19.293,"sc003"
2205,"Triethylene glycol","C6 H14 O4",150.08929,151.09657,19.293,"sc007"
5722,"Trifluridine","C10 H11 F3 N2 O5",296.06113,297.06841,16.768,"sc007"
5722,"Trifluridine","C10 H11 F3 N2 O5",296.06113,297.06841,16.768,"sc16"
5786,"Triisopropanolamine","C9 H21 N O3",191.1522,192.15949,1.511,"sc020"
8296,"Trimazosin","C20 H29 N5 O6",435.21171,436.21896,8.547,"sc009"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc001"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc002"
229,"Trimetazidine","C14 H22 N2 O3",266.16314,267.17041,5.58,"sc003"
229,"Trimetazidine","C14 H22 N2 O3",266.16314,267.17041,5.58,"sc004"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc005"
229,"Trimetazidine","C14 H22 N2 O3",266.16314,267.17041,5.58,"sc007"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc008"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc010"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc011"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc012"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc013"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc014"
229,"Trimetazidine","C14 H22 N2 O3",266.16314,267.17041,5.58,"sc020"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc023"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc15"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc16"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc17"
1470,"Trimetazidine","C14 H22 N2 O3",266.16319,267.17041,7.56,"sc18"
153,"Trimethoprim","C14 H18 N4 O3",290.13808,291.14535,7.762,"sc003"
153,"Trimethoprim","C14 H18 N4 O3",290.13808,291.14535,7.762,"sc004"
153,"Trimethoprim","C14 H18 N4 O3",290.13808,291.14535,7.762,"sc007"
153,"Trimethoprim","C14 H18 N4 O3",290.13808,291.14535,7.762,"sc020"
153,"Trimethoprim","C14 H18 N4 O3",290.13808,291.14535,7.762,"sc16"
4547,"Trimethoprim_BTM01019","C14 H20 N4 O4",308.14859,309.15586,5.717,"sc008"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"sc001"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"sc007"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"sc010"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"sc17"
5238,"Triphenyl phosphate","C18 H15 O4 P",326.07085,327.07816,17.941,"solution"
3296,"Triprolidine","C19 H22 N2",278.17922,279.18655,1.259,"sc011"
3296,"Triprolidine","C19 H22 N2",278.17922,279.18655,1.259,"sc012"
4795,"Triprolidine","C19 H22 N2",278.1793,279.1866,4.813,"sc013"
8468,"Triptolide","C20 H24 O6",360.15602,361.16276,18.256,"sc003"
8468,"Triptolide","C20 H24 O6",360.15602,361.16276,18.256,"sc004"
8468,"Triptolide","C20 H24 O6",360.15602,361.16276,18.256,"sc010"
8468,"Triptolide","C20 H24 O6",360.15602,361.16276,18.256,"sc18"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc001"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc003"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc004"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc007"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc008"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc013"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc014"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc020"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc023"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc16"
16,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",398.24333,399.25064,19.076,"sc18"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc003"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc004"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc007"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc008"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc020"
3854,"Tris(2-chloroethyl) phosphate","C6 H12 Cl3 O4 P",283.95403,284.96131,13.082,"sc023"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc001"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc002"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc003"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc004"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc005"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc008"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc009"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc010"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc011"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc012"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc013"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc014"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc15"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc16"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc17"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"sc18"
1982,"Tritoqualine","C26 H32 N2 O8",500.2175,501.22478,19.592,"solution"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"sc003"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"sc008"
4393,"Tropine","C8 H15 N O",141.11545,142.12273,10.288,"sc014"
2900,"Tropine","C8 H15 N O",141.11546,142.12274,12.482,"sc020"
2727,"Tropine","C8 H15 N O",141.11546,142.12274,12.134,"sc023"
2900,"Tropine","C8 H15 N O",141.11546,142.12274,12.482,"sc15"
2900,"Tropine","C8 H15 N O",141.11546,142.12274,12.482,"sc16"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"sc009"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"sc014"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"sc023"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"sc15"
1363,"Tropinone","C8 H13 N O",139.09981,140.10709,9.393,"sc16"
2349,"Trospectomycin","C17 H30 N2 O7",374.20695,375.21423,18.787,"sc007"
1882,"Trospectomycin","C17 H30 N2 O7",374.2071,375.21438,17.323,"sc014"
2349,"Trospectomycin","C17 H30 N2 O7",374.20695,375.21423,18.787,"sc020"
7473,"Trospium","C25 H30 N O3",392.22401,393.23129,22.09,"sc18"
7159,"Tubercidin","C11 H14 N4 O4",266.10163,267.10891,5.572,"sc003"
7159,"Tubercidin","C11 H14 N4 O4",266.10163,267.10891,5.572,"sc004"
2732,"Tubin","C10 H12 N4 O S",236.07211,237.07939,27.041,"sc005"
2732,"Tubin","C10 H12 N4 O S",236.07211,237.07939,27.041,"sc16"
2732,"Tubin","C10 H12 N4 O S",236.07211,237.07939,27.041,"sc17"
2732,"Tubin","C10 H12 N4 O S",236.07211,237.07939,27.041,"solution"
138,"Tyramine","C8 H11 N O",137.08415,138.09143,4.722,"sc001"
138,"Tyramine","C8 H11 N O",137.08415,138.09143,4.722,"sc002"
138,"Tyramine","C8 H11 N O",137.08415,138.09143,4.722,"sc003"
138,"Tyramine","C8 H11 N O",137.08415,138.09143,4.722,"sc004"
138,"Tyramine","C8 H11 N O",137.08415,138.09143,4.722,"sc005"
