"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
3941,"2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide_6.872","2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide","C20 H24 N2 O4","Not the top hit","Full match","No results",-0.1,356.17357,357.18085,6.872,1456956.29289036,2,72.8,45.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1456956.29289036,7.3,"mz_cloud","No matches found"
3941,"2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide_6.872","2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide","C20 H24 N2 O4","Not the top hit","Full match","No results",-0.1,356.17357,357.18085,6.872,1456956.29289036,2,72.8,45.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1456956.29289036,7.3,"mz_cloud","No matches found"
3941,"2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide_6.872","2-(3,4-dimethoxyphenyl)-N-(4-morpholinophenyl)acetamide","C20 H24 N2 O4","Not the top hit","Full match","No results",-0.1,356.17357,357.18085,6.872,1456956.29289036,2,72.8,45.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1456956.29289036,7.3,"mz_cloud","No matches found"
4034,"4-OHE1-1-N3Ade_11.239","4-OHE1-1-N3Ade","C23 H25 N5 O3","No match","Full match","No results",-3.31,419.19435,420.20163,11.239,1418066.42135059,6,80.7,9,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1418066.42135059,5.7,"mz_cloud","No matches found"
4034,"4-OHE1-1-N3Ade_11.239","4-OHE1-1-N3Ade","C23 H25 N5 O3","No match","Full match","No results",-3.31,419.19435,420.20163,11.239,1418066.42135059,6,80.7,9,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1418066.42135059,5.7,"mz_cloud","No matches found"
4034,"4-OHE1-1-N3Ade_11.239","4-OHE1-1-N3Ade","C23 H25 N5 O3","No match","Full match","No results",-3.31,419.19435,420.20163,11.239,1418066.42135059,6,80.7,9,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1418066.42135059,5.7,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1413729.51717309,5.1,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1413729.51717309,5.1,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1413729.51717309,5.1,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",858874.697290181,8,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",858874.697290181,8,"mz_cloud","No matches found"
4039,"Heptanophenone_14.042","Heptanophenone","C13 H18 O","Full match","Full match","No results",0.16,190.13579,191.14307,14.042,1413729.51717309,1,67.3,47.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",858874.697290181,8,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1313273.75405321,5.1,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1313273.75405321,5.1,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1313273.75405321,5.1,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1413410.42543019,8.4,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1413410.42543019,8.4,"mz_cloud","No matches found"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol_6.841","[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S","Full match","Full match","No results",0.22,181.01979,182.02707,6.841,1413410.42543019,1,63.8,46.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1413410.42543019,8.4,"mz_cloud","No matches found"
4046,"Prolylleucine_2.872","Prolylleucine","C11 H20 N2 O3","Full match","Full match","No results",0.45,228.1475,229.15477,2.872,1413317.90407307,2,86.6,9.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1413317.90407307,6.7,"mz_cloud","No matches found"
4046,"Prolylleucine_2.872","Prolylleucine","C11 H20 N2 O3","Full match","Full match","No results",0.45,228.1475,229.15477,2.872,1413317.90407307,2,86.6,9.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1413317.90407307,6.7,"mz_cloud","No matches found"
4046,"Prolylleucine_2.872","Prolylleucine","C11 H20 N2 O3","Full match","Full match","No results",0.45,228.1475,229.15477,2.872,1413317.90407307,2,86.6,9.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1413317.90407307,6.7,"mz_cloud","No matches found"
4060,"PEG n8_13.069","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.16,370.22022,371.2275,13.069,1406183.21142447,2,81.6,76.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",1406183.21142447,5.1,"mz_cloud","No matches found"
4060,"PEG n8_13.069","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.16,370.22022,371.2275,13.069,1406183.21142447,2,81.6,76.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",1406183.21142447,5.1,"mz_cloud","No matches found"
4060,"PEG n8_13.069","PEG n8","C16 H34 O9","Not the top hit","Full match","No results",-0.16,370.22022,371.2275,13.069,1406183.21142447,2,81.6,76.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",1406183.21142447,5.1,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",278649.961110586,7.2,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",278649.961110586,7.2,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",278649.961110586,7.2,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",193501.865466383,6.3,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",193501.865466383,6.3,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",193501.865466383,6.3,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",1227890.46656181,8.6,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",1227890.46656181,8.6,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",1227890.46656181,8.6,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",1376133.56069521,5.7,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",1376133.56069521,5.7,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",1376133.56069521,5.7,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",427021.213187516,7.2,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",427021.213187516,7.2,"mz_cloud","No matches found"
4116,"PEG n11_12.826","PEG n11","C22 H46 O12","No match","Full match","No results",0.1,502.29898,503.30627,12.826,1380203.24442604,1,60.4,65.1,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",427021.213187516,7.2,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","crh_inlet",705006.341703157,8.6,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","crh_inlet",705006.341703157,8.6,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","crh_inlet",705006.341703157,8.6,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1372653.4368738,5.1,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1372653.4368738,5.1,"mz_cloud","No matches found"
4135,"NP-016455_5.495","NP-016455","C11 H18 N2 O4","Not the top hit","Full match","No results",0.54,242.12679,243.13407,5.495,1372653.4368738,1,67,43.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1372653.4368738,5.1,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",415339.760293608,6.1,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",415339.760293608,6.1,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",415339.760293608,6.1,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1371729.2164497,7.3,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1371729.2164497,7.3,"mz_cloud","No matches found"
4138,"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid_15.881","8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","C18 H28 O3","Not the top hit","Full match","No results",0.71,292.20405,293.21133,15.881,1371729.2164497,6,89.6,82.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1371729.2164497,7.3,"mz_cloud","No matches found"
4140,"1,5-Isoquinolinediol_13.617","1,5-Isoquinolinediol","C9 H7 N O2","Full match","Full match","No results",0.23,161.04772,162.05499,13.617,1370972.01690457,3,92,62.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",1370972.01690457,8.9,"mz_cloud","No matches found"
4140,"1,5-Isoquinolinediol_13.617","1,5-Isoquinolinediol","C9 H7 N O2","Full match","Full match","No results",0.23,161.04772,162.05499,13.617,1370972.01690457,3,92,62.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",1370972.01690457,8.9,"mz_cloud","No matches found"
4140,"1,5-Isoquinolinediol_13.617","1,5-Isoquinolinediol","C9 H7 N O2","Full match","Full match","No results",0.23,161.04772,162.05499,13.617,1370972.01690457,3,92,62.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",1370972.01690457,8.9,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst1",1198263.90945578,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst1",1198263.90945578,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst1",1198263.90945578,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst5",1071421.91247657,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst5",1071421.91247657,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_fst5",1071421.91247657,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_inlet",1306097.6653337,6.7,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_inlet",1306097.6653337,6.7,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","crh_inlet",1306097.6653337,6.7,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",822884.506617758,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",822884.506617758,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",822884.506617758,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",890502.773767772,5.9,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",890502.773767772,5.9,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",890502.773767772,5.9,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",1072660.58853258,6.4,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",1072660.58853258,6.4,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",1072660.58853258,6.4,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",1080286.68361994,5.3,"mz_cloud","No matches found"
4174,"(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_19.506","(1R,9R)-3-(2-Fluorophenyl)-11-(phenylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C23 H21 F N2 O3 S","No match","Full match","No results",1.36,424.12627,425.13354,19.506,1347873.09130223,5,92.6,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",1080286.68361994,5.3,"mz_cloud","No matches found"
