"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"lysimeter_op3_104_140622"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"lysimeter_op_0_3y_171221"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"lysimeter_op_10y_171222"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"lysimeter_op_3_10y_171221"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"thailand_sample_1"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"thailand_sample_5"
6562,"[2,4,6-Tribromoanisole]",NA,341.78972,342.797,1.192,"thailand_sample_6"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"crh_fst3"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"crh_fst5"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"crh_inlet"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"lysimeter_eg3_104_140622"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"lysimeter_eg_104_171221"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"lysimeter_op3_104_140622"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"lysimeter_op_10y_171222"
6551,"[2,4,6-Tribromophenyl allyl ether]",NA,367.80362,368.81092,1.184,"lysimeter_op_3_10y_171221"
3088,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17775,237.18502,16.263,"lysimeter_control_eg_171221"
3088,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17775,237.18502,16.263,"lysimeter_control_op_171221"
3088,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17775,237.18502,16.263,"lysimeter_op_0_3y_171221"
3088,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17775,237.18502,16.263,"lysimeter_op_3_10y_171221"
7080,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17774,237.18502,15.815,"thailand_sample_7"
2023,"[2,6-Di-tert-butyl-4-hydroxy-4-methyl-2,5-cyclohexadien-1-one]",NA,236.17772,237.18499,16.864,"thailand_sample_8"
4462,"[2,6-Di-tert-butylphenol]",NA,206.16708,207.17436,16.479,"thailand_sample_7"
4588,"[2-Acetylacetophenone]",NA,162.0681,163.07538,11.749,"lysimeter_control_op_260122"
5187,"[2-Acetylacetophenone]",NA,162.06812,163.07539,14.071,"lysimeter_op_0_3y_250122"
1460,"[2-Phenoxyethanol]",NA,138.06817,156.10195,7.394,"thailand_sample_7"
1460,"[2-Phenoxyethanol]",NA,138.06817,156.10195,7.394,"thailand_sample_8"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"landfill_eg_3_10y"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"landfill_eg_y104"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"landfill_op_y104"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_control_eg_140622"
1471,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,295.22691,16.792,"lysimeter_control_eg_171221"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_control_eg_250122"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_control_op_140622"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"lysimeter_control_op_171221"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_control_op_260122"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_eg3_104_250122"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"lysimeter_eg_03y_171221"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_eg_03y_250122"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_eg_0_3y_14062022"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_op0_34_140622"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_op3_104_140622"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"lysimeter_op_0_3y_171221"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"lysimeter_op_0_3y_250122"
1376,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21963,317.20887,19.507,"lysimeter_op_10y_140622"
1139,"[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol / 4-Octylphenol di-ethoxylate]",NA,294.21966,295.22694,17.688,"lysimeter_op_3_10y_171221"
7522,"[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethanol /  4-Octylphenol mono-ethoxylate]",NA,250.19342,251.2007,17.672,"thailand_sample_8"
4909,"[2-methyl-2H-isothiazol-3-one]",NA,115.00932,116.01659,3.186,"thailand_sample_3"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"crh_fst2"
5728,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,15.87,"crh_fst3"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"crh_fst4"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"crh_inlet"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"landfill_eg_0_3y"
389,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17775,249.18502,16.687,"landfill_eg_3_10y"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_control_eg_140622"
389,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17775,249.18502,16.687,"lysimeter_control_eg_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_control_eg_250122"
389,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17775,249.18502,16.687,"lysimeter_control_op_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_control_op_260122"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg3_104_250122"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg3_104_250122_20221003231510"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg_03y_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg_03y_250122"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg_0_3y_14062022"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_eg_3_10y_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_op0_34_140622"
389,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17775,249.18502,16.687,"lysimeter_op_0_3y_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_op_0_3y_250122"
5728,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,15.87,"lysimeter_op_10y_171222"
389,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17775,249.18502,16.687,"lysimeter_op_3_10y_171221"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"lysimeter_op_7104_250122"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"thailand_sample_1"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"thailand_sample_3"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"thailand_sample_4"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"thailand_sample_5"
3215,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17776,249.18504,18.372,"thailand_sample_6"
8436,"[3,5-Di-tert-butyl-4-hydroxyacetophenone]",NA,248.17795,249.18523,18.019,"thailand_sample_8"
2367,"[4-Nonylphenol di-ethoxylate / 2-(2-(4-Nonylphenoxy)ethoxy)ethanol]",NA,308.23525,309.24253,21.412,"landfill_eg_0_3y"
2367,"[4-Nonylphenol di-ethoxylate / 2-(2-(4-Nonylphenoxy)ethoxy)ethanol]",NA,308.23525,309.24253,21.412,"lysimeter_eg3_104_250122"
2367,"[4-Nonylphenol di-ethoxylate / 2-(2-(4-Nonylphenoxy)ethoxy)ethanol]",NA,308.23525,309.24253,21.412,"lysimeter_op_0_3y_171221"
7525,"[4-Nonylphenol mono-ethoxylate]",NA,264.20911,265.21638,17.673,"lysimeter_op_0_3y_171221"
463,"[4-Nonylphenoxy acetic acid]",NA,278.1883,301.17753,18.25,"lysimeter_control_eg_171221"
8092,"[4-Nonylphenoxy acetic acid]",NA,278.18834,279.19572,18.679,"lysimeter_eg_03y_171221"
463,"[4-Nonylphenoxy acetic acid]",NA,278.1883,301.17753,18.25,"lysimeter_op_0_3y_171221"
463,"[4-Nonylphenoxy acetic acid]",NA,278.1883,301.17753,18.25,"lysimeter_op_7104_250122"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"landfill_eg_0_3y"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"landfill_eg_3_10y"
2515,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.111,"landfill_eg_y104"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"landfill_op_y104"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_control_eg_140622"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_control_eg_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_control_eg_250122"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_control_op_140622"
1796,"[4-Octylphenoxy acetic acid]",NA,264.17269,265.17997,16.187,"lysimeter_control_op_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg104_140622"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg3_104_250122"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg_03y_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg_03y_250122"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg_0_3y_14062022"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_eg_3_10y_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_op0_34_140622"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_op3_104_140622"
1796,"[4-Octylphenoxy acetic acid]",NA,264.17269,265.17997,16.187,"lysimeter_op_0_3y_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_op_10y_140622"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_op_3_10y_171221"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"lysimeter_op_7104_250122"
4023,"[4-Octylphenoxy acetic acid]",NA,264.17269,265.17997,13.835,"thailand_sample_7"
1512,"[4-Octylphenoxy acetic acid]",NA,264.17268,265.17995,17.573,"thailand_sample_8"
6433,"[4-Oxoisophorone]",NA,152.08377,153.09105,9.997,"crh_fst1"
6433,"[4-Oxoisophorone]",NA,152.08377,153.09105,9.997,"crh_fst3"
6433,"[4-Oxoisophorone]",NA,152.08377,153.09105,9.997,"crh_fst4"
6433,"[4-Oxoisophorone]",NA,152.08377,153.09105,9.997,"crh_fst5"
6433,"[4-Oxoisophorone]",NA,152.08377,153.09105,9.997,"crh_inlet"
5213,"[4-Oxoisophorone]",NA,152.08343,170.11763,5.903,"landfill_eg_3_10y"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"landfill_eg_3_10y"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"lysimeter_control_eg_140622"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_control_eg_250122"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_control_op_171221"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_control_op_260122"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"lysimeter_eg104_140622"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_eg3_104_140622"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_eg3_104_250122"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_eg3_104_250122_20221003231510"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_eg_03y_171221"
6330,"[4-iso-Propenylacetophenone]",NA,160.08884,161.09612,14.377,"lysimeter_eg_03y_250122"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"lysimeter_eg_0_3y_14062022"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_eg_3_10y_171221"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_op0_34_140622"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_op3_104_140622"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_op_0_3y_171221"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_op_10y_140622"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"lysimeter_op_10y_171222"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"lysimeter_op_3_10y_250122"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"lysimeter_op_7104_250122"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"thailand_sample_2"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"thailand_sample_3"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"thailand_sample_4"
1954,"[4-iso-Propenylacetophenone]",NA,160.08885,161.09612,16.843,"thailand_sample_5"
7113,"[4-iso-Propenylacetophenone]",NA,160.08882,161.09612,17.783,"thailand_sample_6"
1489,"[4-iso-Propylacetophenone]",NA,162.1045,163.11178,13.6,"landfill_eg_3_10y"
1489,"[4-iso-Propylacetophenone]",NA,162.1045,163.11178,13.6,"lysimeter_eg_03y_171221"
5952,"[4-iso-Propylacetophenone]",NA,162.1045,163.11176,11.458,"thailand_sample_7"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S",181.01979,182.02707,6.841,"thailand_sample_7"
4044,"[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S",181.01979,182.02707,6.841,"thailand_sample_8"
2539,"[6-(phthalimido)peroxyhexanoic acid]",NA,277.09512,278.1024,9.865,"landfill_op_y104"
904,"[6-(phthalimido)peroxyhexanoic acid]",NA,277.09512,278.10238,8.644,"thailand_sample_7"
904,"[6-(phthalimido)peroxyhexanoic acid]",NA,277.09512,278.10238,8.644,"thailand_sample_8"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_fst1"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_fst2"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_fst3"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_fst4"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_fst5"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"crh_inlet"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"landfill_eg_0_3y"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"landfill_eg_3_10y"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"landfill_eg_y104"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"landfill_op_y104"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_eg_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_eg_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_eg_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_op_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_op_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_control_op_260122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg104_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg3_104_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg3_104_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg3_104_250122_20221003231510"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg_03y_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg_03y_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg_0_3y_14062022"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg_104_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_eg_3_10y_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op0_34_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op3_104_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_0_3y_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_0_3y_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_10y_140622"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_10y_171222"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_3_10y_171221"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_3_10y_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"lysimeter_op_7104_250122"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_1"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_2"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_3"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_4"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_5"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_6"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_7"
960,"[6-Phenyldodecane]",NA,246.2349,247.24218,20.489,"thailand_sample_8"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"crh_inlet"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"landfill_eg_3_10y"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"landfill_op_y104"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_control_eg_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_control_eg_171221"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_control_eg_250122"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_control_op_171221"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_control_op_260122"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_eg104_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_eg3_104_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_eg3_104_250122"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_eg_0_3y_14062022"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_eg_3_10y_171221"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op0_34_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op3_104_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op_0_3y_171221"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op_10y_140622"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op_10y_171222"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"lysimeter_op_3_10y_171221"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"thailand_sample_1"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"thailand_sample_2"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"thailand_sample_3"
620,"[7a-ethyldihydro-1H,3H,5H-oxazolo[3,4-c]oxazole]",NA,143.09468,144.10195,1.302,"thailand_sample_6"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_control_eg_140622"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_control_eg_250122"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_control_op_140622"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_control_op_260122"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_eg3_104_140622"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_eg3_104_250122"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_eg_0_3y_14062022"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_op3_104_140622"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_op_0_3y_250122"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_op_10y_171222"
4169,"[Acetaminophen (Paracetamol)]",NA,151.0633,152.07065,1.3,"lysimeter_op_3_10y_171221"
7568,"[Acetazolamide]",NA,221.98709,222.99437,6.216,"lysimeter_control_op_171221"
7568,"[Acetazolamide]",NA,221.98709,222.99437,6.216,"lysimeter_op_0_3y_171221"
7568,"[Acetazolamide]",NA,221.98709,222.99437,6.216,"lysimeter_op_3_10y_171221"
7776,"[Acetylcedrene]",NA,246.19848,247.20575,17.824,"landfill_eg_3_10y"
1241,"[Allobarbital]",NA,208.08482,209.0921,1.866,"lysimeter_control_eg_171221"
5194,"[Allobarbital]",NA,208.08481,209.09209,3.634,"lysimeter_eg_03y_171221"
2652,"[Allobarbital]",NA,208.08482,209.09209,1.357,"lysimeter_eg_03y_250122"
