"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
3753,"Resveratrol","C14 H12 O3",0.46,228.07875,229.08603,15.933,"kps_pharmaceuticals_oct22",2397806.61832913,"francistown wwtp surface water"
5241,"Resveratrol","C14 H12 O3",0.43,228.07874,229.08602,17.273,"kps_pharmaceuticals_oct22",1632294.31787091,"maun beach (after) surface water"
3400,"Retinol","C20 H30 O",0.46,286.2298,287.23707,19.424,"kps_pharmaceuticals_oct22",2079759.0533008,"palapye wwtp (eff) waste water"
3400,"Retinol","C20 H30 O",0.46,286.2298,287.23707,19.424,"kps_pharmaceuticals_oct22",2797085.64902833,"palapye wwtp surface water"
4806,"Retinol","C20 H30 O",0.51,286.22981,287.23709,22.703,"kps_pharmaceuticals_oct22",1918419.89555041,"francistown wwtp surface water"
3400,"Retinol","C20 H30 O",0.46,286.2298,287.23707,19.424,"kps_pharmaceuticals_oct22",983685.480578306,"maun beach (after) surface water"
4806,"Retinol","C20 H30 O",0.51,286.22981,287.23709,22.703,"kps_pharmaceuticals_oct22",786932.978513444,"maun wwtp (main) waste water"
1873,"Retinol acetate","C22 H32 O2",0.02,328.24024,351.22944,21.512,"kps_pharmaceuticals_oct22",947728.053802872,"lecheng spring surface water"
1873,"Retinol acetate","C22 H32 O2",0.02,328.24024,351.22944,21.512,"kps_pharmaceuticals_oct22",1966713.87533516,"lotsane dam surface water"
1873,"Retinol acetate","C22 H32 O2",0.02,328.24024,351.22944,21.512,"kps_pharmaceuticals_oct22",5022055.50784906,"francistown wwtp surface water"
1873,"Retinol acetate","C22 H32 O2",0.02,328.24024,351.22944,21.512,"kps_pharmaceuticals_oct22",681436.534486072,"kasane wwtp (main) surface water"
1873,"Retinol acetate","C22 H32 O2",0.02,328.24024,351.22944,21.512,"kps_pharmaceuticals_oct22",543285.812332668,"maun beach (after) surface water"
3192,"Retosiban","C27 H34 N4 O5",-2.78,494.25155,495.25878,13.651,"kps_pharmaceuticals_oct22",2993965.32392767,"francistown wwtp surface water"
2542,"Rezatomidine","C13 H16 N2 S",0.52,232.10354,233.11082,14.24,"kps_pharmaceuticals_oct22",3773882.22924659,"kasane (main) surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",2804860.70375924,"palapye wwtp (eff) waste water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",4561739.08700665,"palapye wwtp surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",11072667.0605546,"francistown wwtp surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",1449736.21375527,"kasane wwtp (main) surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",672345.856598233,"kasane (recreational) surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",109726.772936923,"maun beach (before) surface water"
750,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14555,9.529,"kps_pharmaceuticals_oct22",3527655.78080629,"maun beach (after) surface water"
8349,"Ridogrel","C18 H17 F3 N2 O3",4.54,366.12079,367.12807,17.651,"kps_pharmaceuticals_oct22",644399.027320403,"lecheng stream surface water"
2753,"Ritonavir","C37 H48 N6 O5 S2",-0.76,720.31221,721.3195,18.25,"kps_pharmaceuticals_oct22",1637519.63194318,"glen valley (reclamation) surface water"
3785,"Rivastigmine","C14 H22 N2 O2",0.4,250.16823,251.17551,9.019,"kps_pharmaceuticals_oct22",1913472.96330364,"palapye wwtp (eff) waste water"
3785,"Rivastigmine","C14 H22 N2 O2",0.4,250.16823,251.17551,9.019,"kps_pharmaceuticals_oct22",2422264.18628607,"palapye wwtp surface water"
4812,"Rivastigmine","C14 H22 N2 O2",0.3,250.1682,251.17548,6.921,"kps_pharmaceuticals_oct22",436880.881992107,"maun wwtp (main) waste water"
5358,"Roxatidine","C17 H26 N2 O3",0.83,306.1946,307.20187,8.828,"kps_pharmaceuticals_oct22",1641773.20196528,"maun beach (after) surface water"
8601,"Roxatidine acetate","C19 H28 N2 O4",-2.49,348.20404,349.21132,21.568,"kps_pharmaceuticals_oct22",524688.370479826,"maun wwtp (main) waste water"
7313,"Ruxolitinib","C17 H18 N6",1.55,306.15977,307.16705,17.437,"kps_pharmaceuticals_oct22",976494.059332367,"palapye wwtp surface water"
339,"S-Azabisabolene","C14 H25 N",-0.07,207.19869,208.20596,10.257,"kps_pharmaceuticals_oct22",16225232.4057171,"palapye wwtp (eff) waste water"
339,"S-Azabisabolene","C14 H25 N",-0.07,207.19869,208.20596,10.257,"kps_pharmaceuticals_oct22",20171583.9819674,"palapye wwtp surface water"
1213,"Safingol","C18 H39 N O2",0.61,301.29826,302.30554,19.219,"kps_pharmaceuticals_oct22",341488.275639552,"palapye wwtp surface water"
3886,"Safingol","C18 H39 N O2",0.55,301.29825,302.30552,18.07,"kps_pharmaceuticals_oct22",174169.102121552,"lotsane dam surface water"
1213,"Safingol","C18 H39 N O2",0.61,301.29826,302.30554,19.219,"kps_pharmaceuticals_oct22",7262129.19725414,"francistown wwtp surface water"
6218,"Sakuranetin","C16 H14 O5",0.66,286.08431,287.09159,16.184,"kps_pharmaceuticals_oct22",180871.669662891,"lecheng spring surface water"
7639,"Sakuranetin","C16 H14 O5",0.65,286.08431,287.09158,12.751,"kps_pharmaceuticals_oct22",838937.989210486,"lotsane dam surface water"
6218,"Sakuranetin","C16 H14 O5",0.66,286.08431,287.09159,16.184,"kps_pharmaceuticals_oct22",1294683.60908824,"maun beach (after) surface water"
1047,"Salirasib","C22 H30 O2 S",0.94,358.19699,359.2041,13.713,"kps_pharmaceuticals_oct22",1305291.43095406,"palapye wwtp (eff) waste water"
2833,"Salirasib","C22 H30 O2 S",-0.43,358.1965,359.20377,14.074,"kps_pharmaceuticals_oct22",3381774.30216133,"palapye wwtp surface water"
1047,"Salirasib","C22 H30 O2 S",0.94,358.19699,359.2041,13.713,"kps_pharmaceuticals_oct22",5163828.68511624,"glen valley (reclamation) surface water"
9615,"Samidorphan","C21 H26 N2 O4",-4.37,370.18764,371.19492,19.159,"kps_pharmaceuticals_oct22",183294.64530896,"lecheng stream surface water"
376,"Secoisolariciresinol","C20 H26 O6",3.64,362.17426,363.18153,8.451,"kps_pharmaceuticals_oct22",18358320.08099,"kasane wwtp (main) surface water"
376,"Secoisolariciresinol","C20 H26 O6",3.64,362.17426,363.18153,8.451,"kps_pharmaceuticals_oct22",1397997.83695628,"glen valley (recreational) surface water"
1300,"Seliciclib","C19 H26 N6 O",0.77,354.21708,355.22436,20.566,"kps_pharmaceuticals_oct22",2906418.19202484,"palapye wwtp (eff) waste water"
1300,"Seliciclib","C19 H26 N6 O",0.77,354.21708,355.22436,20.566,"kps_pharmaceuticals_oct22",5568931.42720284,"palapye wwtp surface water"
9212,"Seliciclib","C19 H26 N6 O",0.73,354.21707,355.22435,20.099,"kps_pharmaceuticals_oct22",284181.33610591,"lotsane dam surface water"
224,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.10231,2.15,"kps_pharmaceuticals_oct22",3364236.96161084,"palapye wwtp (eff) waste water"
224,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.10231,2.15,"kps_pharmaceuticals_oct22",4315085.89761259,"palapye wwtp surface water"
224,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.10231,2.15,"kps_pharmaceuticals_oct22",26843248.9479735,"francistown wwtp surface water"
224,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.10231,2.15,"kps_pharmaceuticals_oct22",1675524.56145912,"maun wwtp (main) waste water"
4206,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.1023,4.007,"kps_pharmaceuticals_oct22",1214718.31938407,"glen valley (reclamation) surface water"
4206,"Serotonin","C10 H12 N2 O",0.38,176.09503,177.1023,4.007,"kps_pharmaceuticals_oct22",2239830.18987404,"glen valley (recreational) surface water"
4761,"Sildenafil","C22 H30 N6 O4 S",2.21,474.20597,475.21325,21.021,"kps_pharmaceuticals_oct22",1023629.0886287,"palapye wwtp (eff) waste water"
7055,"Sildenafil","C22 H30 N6 O4 S",2.85,474.20627,475.21355,6.655,"kps_pharmaceuticals_oct22",770365.611314673,"palapye wwtp surface water"
4761,"Sildenafil","C22 H30 N6 O4 S",2.21,474.20597,475.21325,21.021,"kps_pharmaceuticals_oct22",1950817.06952024,"francistown wwtp surface water"
4761,"Sildenafil","C22 H30 N6 O4 S",2.21,474.20597,475.21325,21.021,"kps_pharmaceuticals_oct22",402580.469457698,"kasane wwtp (main) surface water"
7055,"Sildenafil","C22 H30 N6 O4 S",2.85,474.20627,475.21355,6.655,"kps_pharmaceuticals_oct22",1050522.17973332,"glen valley (reclamation) surface water"
8570,"Sinapinic acid","C11 H12 O5",0.45,224.06857,225.07585,6.296,"kps_pharmaceuticals_oct22",595070.816959475,"maun beach (after) surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",868158.092237511,"lecheng stream surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",8039745.80402615,"palapye wwtp (eff) waste water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",8252793.27464751,"palapye wwtp surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",1374879.24656115,"lotsane dam surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",4119495.51865985,"kasane (main) surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",4978548.20420055,"kasane (recreational) surface water"
1061,"Siramesine","C30 H31 F N2 O",-1.37,454.24142,477.23064,9.318,"kps_pharmaceuticals_oct22",1235582.7099276,"maun beach (before) surface water"
2434,"Sitagliptin","C16 H15 F6 N5 O",0.15,407.11814,408.12542,10.026,"kps_pharmaceuticals_oct22",3155801.2053103,"palapye wwtp (eff) waste water"
2434,"Sitagliptin","C16 H15 F6 N5 O",0.15,407.11814,408.12542,10.026,"kps_pharmaceuticals_oct22",3841611.29482205,"palapye wwtp surface water"
2434,"Sitagliptin","C16 H15 F6 N5 O",0.15,407.11814,408.12542,10.026,"kps_pharmaceuticals_oct22",2764498.66861058,"francistown wwtp surface water"
2434,"Sitagliptin","C16 H15 F6 N5 O",0.15,407.11814,408.12542,10.026,"kps_pharmaceuticals_oct22",922544.399215975,"glen valley (reclamation) surface water"
7937,"Sotirimod","C14 H17 N5",-4.91,255.14714,256.15442,2.121,"kps_pharmaceuticals_oct22",775704.146571381,"maun wwtp (main) waste water"
9269,"Spironolactone","C24 H32 O4 S",4.22,416.20389,417.21116,11.692,"kps_pharmaceuticals_oct22",374280.706609413,"kasane wwtp (main) surface water"
919,"Spironolactone","C24 H32 O4 S",0.49,416.20233,417.20961,14.521,"kps_pharmaceuticals_oct22",9340733.70989847,"glen valley (recreational) surface water"
1691,"Squaric acid dibutyl ester","C12 H18 O4",0.49,226.12062,227.1279,20.177,"kps_pharmaceuticals_oct22",3796365.53362801,"palapye wwtp (eff) waste water"
1691,"Squaric acid dibutyl ester","C12 H18 O4",0.49,226.12062,227.1279,20.177,"kps_pharmaceuticals_oct22",4798895.99528546,"palapye wwtp surface water"
1691,"Squaric acid dibutyl ester","C12 H18 O4",0.49,226.12062,227.1279,20.177,"kps_pharmaceuticals_oct22",5459174.38760771,"francistown wwtp surface water"
4241,"Squaric acid dibutyl ester","C12 H18 O4",0.43,226.12061,227.12787,15.094,"kps_pharmaceuticals_oct22",1987534.1538685,"kasane wwtp (main) surface water"
6486,"Squaric acid dibutyl ester","C12 H18 O4",0.52,226.12063,227.1279,10.424,"kps_pharmaceuticals_oct22",1243195.1162064,"kasane (main) surface water"
7813,"Squaric acid dibutyl ester","C12 H18 O4",0.59,226.12064,227.12792,7.476,"kps_pharmaceuticals_oct22",507177.427757141,"glen valley (recreational) surface water"
1608,"Styrene oxide","C8 H8 O",1.23,120.05766,121.06494,17.223,"kps_pharmaceuticals_oct22",3344315.26456044,"lecheng stream surface water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",4991419.05376102,"palapye wwtp (eff) waste water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",7915602.92752997,"palapye wwtp surface water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",7077213.36610354,"francistown wwtp surface water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",1283717.84965657,"kasane wwtp (main) surface water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",6364129.05033951,"maun wwtp (main) waste water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",5709920.37132938,"glen valley (reclamation) surface water"
1107,"Styrene oxide","C8 H8 O",1.18,120.05766,121.06493,20.038,"kps_pharmaceuticals_oct22",3437306.79986944,"glen valley (recreational) surface water"
1997,"Sulisobenzone","C14 H12 O6 S",0.6,308.03564,309.04292,11.612,"kps_pharmaceuticals_oct22",3599760.34149694,"palapye wwtp (eff) waste water"
1997,"Sulisobenzone","C14 H12 O6 S",0.6,308.03564,309.04292,11.612,"kps_pharmaceuticals_oct22",4763365.32823557,"palapye wwtp surface water"
1997,"Sulisobenzone","C14 H12 O6 S",0.6,308.03564,309.04292,11.612,"kps_pharmaceuticals_oct22",2858870.73233759,"francistown wwtp surface water"
1997,"Sulisobenzone","C14 H12 O6 S",0.6,308.03564,309.04292,11.612,"kps_pharmaceuticals_oct22",3991357.2219464,"glen valley (reclamation) surface water"
6774,"Sutezolid","C16 H20 F N3 O3 S",-3.44,353.11973,354.127,12.774,"kps_pharmaceuticals_oct22",330929.766140835,"glen valley (reclamation) surface water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",252043.824779101,"lecheng spring surface water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",561699.517226959,"palapye wwtp (eff) waste water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",643186.277619994,"kasane (recreational) surface water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",452963.988823712,"maun beach (before) surface water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",446342.599706603,"maun beach (after) surface water"
1152,"Swainsonine","C8 H15 N O3",0.09,173.10521,364.24421,1.178,"kps_pharmaceuticals_oct22",4092867.4890469,"maun wwtp (main) waste water"
6670,"Swainsonine","C8 H15 N O3",0.31,173.10525,174.11253,1.258,"kps_pharmaceuticals_oct22",1180811.87194004,"glen valley (recreational) surface water"
7275,"Tadalafil","C22 H19 N3 O4",0.19,389.13763,390.14491,15,"kps_pharmaceuticals_oct22",579766.066264679,"palapye wwtp (eff) waste water"
7275,"Tadalafil","C22 H19 N3 O4",0.19,389.13763,390.14491,15,"kps_pharmaceuticals_oct22",987397.34652032,"palapye wwtp surface water"
7275,"Tadalafil","C22 H19 N3 O4",0.19,389.13763,390.14491,15,"kps_pharmaceuticals_oct22",670942.0733159,"francistown wwtp surface water"
4231,"Tafluprost","C25 H34 F2 O5",2.8,452.2387,453.24597,17.976,"kps_pharmaceuticals_oct22",2234922.74416961,"kasane wwtp (overflow) surface water"
5204,"Tarazepide","C28 H24 N4 O2",0.95,448.19035,449.19763,20.81,"kps_pharmaceuticals_oct22",1235405.45565054,"palapye wwtp (eff) waste water"
5204,"Tarazepide","C28 H24 N4 O2",0.95,448.19035,449.19763,20.81,"kps_pharmaceuticals_oct22",307165.509904908,"palapye wwtp surface water"
5204,"Tarazepide","C28 H24 N4 O2",0.95,448.19035,449.19763,20.81,"kps_pharmaceuticals_oct22",1494503.73193794,"francistown wwtp surface water"
5204,"Tarazepide","C28 H24 N4 O2",0.95,448.19035,449.19763,20.81,"kps_pharmaceuticals_oct22",213223.536590102,"kasane wwtp (main) surface water"
5888,"Tarazepide","C28 H24 N4 O2",4.89,448.19212,449.1994,11.445,"kps_pharmaceuticals_oct22",563187.795850501,"kasane (main) surface water"
5888,"Tarazepide","C28 H24 N4 O2",4.89,448.19212,449.1994,11.445,"kps_pharmaceuticals_oct22",566047.257759557,"kasane (recreational) surface water"
5888,"Tarazepide","C28 H24 N4 O2",4.89,448.19212,449.1994,11.445,"kps_pharmaceuticals_oct22",152162.928249196,"maun beach (before) surface water"
5204,"Tarazepide","C28 H24 N4 O2",0.95,448.19035,449.19763,20.81,"kps_pharmaceuticals_oct22",218053.381603413,"glen valley (reclamation) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",346124.111437962,"lecheng stream surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",481872.021692725,"lecheng spring surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",447727.603227893,"lotsane dam surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",462521.056647092,"kasane wwtp (main) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",338479.958655572,"kasane wwtp (overflow) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",375666.391916482,"kasane (main) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",165997.500256794,"kasane (recreational) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",298526.305791608,"maun beach (before) surface water"
8815,"Taselisib","C24 H28 N8 O2",3.05,460.23493,461.2422,20.297,"kps_pharmaceuticals_oct22",240452.803799595,"maun beach (after) surface water"
1700,"Tasimelteon","C15 H19 N O2",0.46,245.14169,246.14897,9.381,"kps_pharmaceuticals_oct22",5440153.19590245,"maun wwtp (main) waste water"
1700,"Tasimelteon","C15 H19 N O2",0.46,245.14169,246.14897,9.381,"kps_pharmaceuticals_oct22",2166263.08560881,"glen valley (reclamation) surface water"
1700,"Tasimelteon","C15 H19 N O2",0.46,245.14169,246.14897,9.381,"kps_pharmaceuticals_oct22",4559123.60950777,"glen valley (recreational) surface water"
6378,"Tasosartan","C23 H21 N7 O",-3.18,411.17945,412.18673,10.584,"kps_pharmaceuticals_oct22",1277443.68448772,"francistown wwtp surface water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",3233727.43052359,"palapye wwtp (eff) waste water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",1455061.63983249,"palapye wwtp surface water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",3547962.3849253,"kasane wwtp (main) surface water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",1034236.10326661,"kasane (recreational) surface water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",980977.677522808,"maun beach (before) surface water"
986,"Tauroursodeoxycholic acid","C26 H45 N O6 S",2.88,499.29819,500.30547,1.193,"kps_pharmaceuticals_oct22",4822536.49497988,"maun wwtp (main) waste water"
570,"Tauroursodeoxycholic acid","C26 H45 N O6 S",4.95,499.29923,500.3065,7.464,"kps_pharmaceuticals_oct22",13726892.9171284,"glen valley (reclamation) surface water"
570,"Tauroursodeoxycholic acid","C26 H45 N O6 S",4.95,499.29923,500.3065,7.464,"kps_pharmaceuticals_oct22",1214501.58860119,"glen valley (recreational) surface water"
22,"Tazobactam Intermediate","C10 H14 N4 O5 S",1.27,302.06887,325.05809,11.833,"kps_pharmaceuticals_oct22",125851836.180556,"lecheng stream surface water"
365,"Tecarfarin","C21 H14 F6 O5",3.9,460.07634,461.08364,16.665,"kps_pharmaceuticals_oct22",203636.624986388,"lecheng stream surface water"
365,"Tecarfarin","C21 H14 F6 O5",3.9,460.07634,461.08364,16.665,"kps_pharmaceuticals_oct22",890836.453042603,"palapye wwtp (eff) waste water"
365,"Tecarfarin","C21 H14 F6 O5",3.9,460.07634,461.08364,16.665,"kps_pharmaceuticals_oct22",17718252.5396844,"palapye wwtp surface water"
365,"Tecarfarin","C21 H14 F6 O5",3.9,460.07634,461.08364,16.665,"kps_pharmaceuticals_oct22",6021575.43222419,"lotsane dam surface water"
365,"Tecarfarin","C21 H14 F6 O5",3.9,460.07634,461.08364,16.665,"kps_pharmaceuticals_oct22",7916839.16399366,"maun wwtp (main) waste water"
5859,"Telcagepant","C26 H27 F5 N6 O3",1.1,566.2071,567.21438,19.799,"kps_pharmaceuticals_oct22",1422459.2245885,"lotsane dam surface water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",318648225.180811,"palapye wwtp (eff) waste water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",405995909.112205,"palapye wwtp surface water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",139292656.983063,"francistown wwtp surface water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",76476978.5587089,"kasane wwtp (main) surface water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",173913827.256657,"glen valley (reclamation) surface water"
5,"Telmisartan","C33 H30 N4 O2",-0.11,514.23682,515.24409,15.284,"kps_pharmaceuticals_oct22",229337602.147919,"glen valley (recreational) surface water"
9284,"Temozolomide","C6 H6 N6 O2",1.45,194.0555,195.06278,7.094,"kps_pharmaceuticals_oct22",320724.288001517,"kasane (main) surface water"
147,"Tenofovir","C9 H14 N5 O4 P",0.59,287.07851,288.08579,2.467,"kps_pharmaceuticals_oct22",9384288.59221171,"palapye wwtp (eff) waste water"
147,"Tenofovir","C9 H14 N5 O4 P",0.59,287.07851,288.08579,2.467,"kps_pharmaceuticals_oct22",12467588.6509832,"palapye wwtp surface water"
147,"Tenofovir","C9 H14 N5 O4 P",0.59,287.07851,288.08579,2.467,"kps_pharmaceuticals_oct22",38748564.9902057,"francistown wwtp surface water"
147,"Tenofovir","C9 H14 N5 O4 P",0.59,287.07851,288.08579,2.467,"kps_pharmaceuticals_oct22",143593.03645822,"maun wwtp (main) waste water"
7909,"Tesaglitazar","C20 H24 O7 S",1.56,408.12491,409.13219,4.988,"kps_pharmaceuticals_oct22",782182.225065889,"francistown wwtp surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",8418974.24742271,"lecheng stream surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",7948371.40663845,"lecheng spring surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",11800069.6503696,"palapye wwtp (eff) waste water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",16954677.9789674,"palapye wwtp surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",6744426.74486428,"lotsane dam surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",22225670.9200997,"francistown wwtp surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",7234861.02987157,"kasane wwtp (main) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",7793090.73095952,"kasane wwtp (overflow) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",10609139.8139186,"kasane (main) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",9518886.81892934,"kasane (recreational) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",8782109.78857733,"maun beach (before) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",9371687.27064781,"maun beach (after) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",31966580.7229391,"maun wwtp (main) waste water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",14853097.4186107,"glen valley (reclamation) surface water"
185,"Tetradecyl Sulfuric Acid","C14 H30 O4 S",2.72,294.18728,295.19456,22.084,"kps_pharmaceuticals_oct22",30300691.0803767,"glen valley (recreational) surface water"
786,"Tetraethylene glycol diethyl ether","C12 H26 O5",0.33,250.17811,273.16733,11.127,"kps_pharmaceuticals_oct22",10661303.5089743,"francistown wwtp surface water"
3301,"Thenalidine","C17 H22 N2 S",0.88,286.15062,287.1579,1.177,"kps_pharmaceuticals_oct22",1018685.24521793,"francistown wwtp surface water"
3301,"Thenalidine","C17 H22 N2 S",0.88,286.15062,287.1579,1.177,"kps_pharmaceuticals_oct22",614751.304566135,"kasane wwtp (main) surface water"
3301,"Thenalidine","C17 H22 N2 S",0.88,286.15062,287.1579,1.177,"kps_pharmaceuticals_oct22",215348.799978205,"maun beach (before) surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",10295381.5620349,"palapye wwtp (eff) waste water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",9626149.03697779,"palapye wwtp surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",37290036.018629,"francistown wwtp surface water"
150,"Theobromine","C7 H8 N4 O2",0.36,180.06479,181.07207,6.783,"kps_pharmaceuticals_oct22",1003991.61725175,"kasane wwtp (main) surface water"
